co2,time
612.2225952148438,0.01549077033996582
566.7512817382812,2.032620429992676
597.4861450195312,4.048841953277588
596.075927734375,6.064877033233643
571.673095703125,8.08117389678955
546.882568359375,10.097807884216309
556.6441650390625,12.113873720169067
560.9190673828125,14.129878520965576
569.8455200195312,16.145862817764282
546.3108520507812,18.161845207214355
543.34716796875,20.177868843078613
555.3433227539062,22.193848371505737
560.8412475585938,24.209831714630127
557.8056030273438,26.225950479507446
546.9785766601562,28.242128372192383
549.5262451171875,30.258111238479614
540.5409545898438,32.27409505844116
531.69140625,34.28891181945801
532.5089111328125,36.30489730834961
532.3342895507812,38.320934534072876
533.1475219726562,40.336981773376465
526.9437255859375,42.35307264328003
533.9867553710938,44.36910080909729
528.7484741210938,46.385154485702515
507.5461730957031,48.40119218826294
512.8679809570312,50.417224407196045
503.44842529296875,52.43325757980347
505.4358215332031,54.44928860664368
531.6688232421875,56.46529698371887
531.7495727539062,58.48160266876221
531.713623046875,60.497621297836304
528.1270141601562,62.51365661621094
538.93798828125,64.5297064781189
559.925537109375,66.54620122909546
557.313720703125,68.57475328445435
558.1812133789062,70.62208580970764
549.2645263671875,72.66787433624268
548.3187866210938,74.71367764472961
555.1547241210938,76.75944018363953
567.7650756835938,78.80464029312134
575.5462036132812,80.85044002532959
574.7827758789062,82.89631915092468
580.3225708007812,84.94218444824219
574.1740112304688,86.99433779716492
568.4364013671875,89.04271578788757
570.95166015625,91.0899498462677
570.3485717773438,93.13673448562622
556.500732421875,95.18262696266174
564.2266845703125,97.23454880714417
557.93896484375,99.28067421913147
565.3126220703125,101.32648634910583
576.1698608398438,103.37982130050659
586.1871337890625,105.42616868019104
587.5098266601562,107.47201991081238
576.871337890625,109.5225887298584
572.2671508789062,111.56849217414856
548.6905517578125,113.61428928375244
510.8653259277344,115.66012024879456
471.129150390625,117.70585799217224
439.396728515625,119.75176310539246
654.2154541015625,121.80343699455261
670.9964599609375,123.84916996955872
1032.6268310546875,125.8949294090271
1147.47705078125,127.94071769714355
1012.3367919921875,129.98672604560852
764.1165771484375,132.0331094264984
755.34912109375,134.0760476589203
648.1656494140625,136.1271574497223
629.206298828125,138.17296838760376
406.8427429199219,140.2251615524292
543.0101318359375,142.27149367332458
486.8847961425781,144.31731963157654
504.6251525878906,146.36900782585144
472.93878173828125,148.41541385650635
352.1659851074219,150.46178817749023
359.0744934082031,152.50863790512085
357.893798828125,154.55522656440735
375.76171875,156.60753464698792
383.3885498046875,158.65317273139954
381.2003173828125,160.69952297210693
355.54364013671875,162.74708485603333
394.8248291015625,164.79286122322083
250.21424865722656,166.84485626220703
379.83245849609375,168.89071607589722
506.9213562011719,170.9438018798828
535.05224609375,172.98979663848877
411.82342529296875,175.03919672966003
617.6006469726562,177.0860767364502
775.9431762695312,179.13473653793335
622.5621337890625,181.18654012680054
