Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1713415749.06,0,0,40.5,21.51876953125,37.40488632118188,1004.5205950914822,72.9330829579281,423993.5
1713415750.95,0,0,45.5,22.09904296875,35.95658341742268,1004.1680393860499,75.88943884285075,42614.5
1713415752.97,0,0,47.0,22.66916015625,35.96286376895412,1003.8904779859402,78.21747270002228,67729.5
1713415754.95,0,0,47.0,23.013203125,35.872849122453474,1003.7272650078093,79.58666626665462,93446.0
1713415756.96,0,0,42.0,23.22052734375,35.70084759475423,1003.6396339164601,80.3218786154722,116950.0
1713415758.96,0,0,49.5,23.35626953125,35.599361470852216,1003.5864718897308,80.76792618460654,136277.5
1713415760.96,0,0,42.0,23.45353515625,35.474170032775746,1003.5537260280215,81.04268493264775,154248.5
1713415762.96,0,0,41.5,23.51955078125,35.34319018801571,1003.531120003036,81.23236831814756,170390.5
1713415764.95,0,0,41.5,23.56955078125,35.2193344773644,1003.5284088203591,81.25511758455991,190620.5
1713415766.96,0,0,45.0,23.6067578125,35.21718454557806,1003.5252297423837,81.28179302980598,199469.0
1713415768.96,0,0,45.0,23.64845703125,35.30695196458352,1003.5187382287504,81.3362631752202,212794.5
1713415770.96,0,0,42.5,23.6954296875,35.21997197944754,1003.5172653820321,81.34862180229466,225312.5
1713415772.97,0,0,44.0,23.72892578125,35.0774651354034,1003.5133405447937,81.38155518353383,234702.5
1713415774.93,0,0,44.0,23.770136718750003,34.93010073142173,1003.5113318710376,81.3984100464713,240721.0
1713415776.96,0,0,54.0,23.822285156249997,34.806713897580096,1003.5138154610881,81.37757015752828,249254.5
1713415778.96,0,0,37.5,23.87853515625,34.69519250325835,1003.5123421385496,81.38993284871795,256319.5
1713415780.96,0,0,34.0,23.9372265625,34.60959896139612,1003.5174665688291,81.34693364423894,261028.0
1713415782.95,0,0,34.0,23.99943359375,34.51867950431863,1003.5220959447634,81.30808863520807,264602.5
1713415784.92,0,0,47.5,23.99943359375,34.51867950431863,1003.5220959447634,81.30808863520807,264602.5
1713415786.95,0,0,40.5,24.05744140625,34.41886873524547,1003.5305001840447,81.23756910611135,267967.0
1713415788.98,0,0,38.0,24.12052734375,34.330958165040634,1003.5276860943005,81.26118194425226,271102.0
1713415790.96,0,0,49.5,24.19259765625,34.23256141539389,1003.5323573332762,81.22198594515058,276058.0
1713415792.94,0,0,49.5,24.2610546875,34.094111137021244,1003.5320297491025,81.22473474389429,284999.5
1713415794.96,0,0,39.0,24.32580078125,33.96108363373911,1003.5380390740761,81.17431112769265,291686.0
1713415796.96,0,0,42.0,24.385078125,33.83047469795162,1003.5351614217684,81.19845714095138,294772.0
1713415798.96,0,0,47.5,24.44611328125,33.7482906147959,1003.5156647663799,81.36205281438288,296146.5
1713415800.97,0,0,43.0,24.510859375,33.70048026744877,1003.5048186298654,81.45306310531488,300625.0
1713415802.93,0,0,43.0,24.5688671875,33.63788874850961,1003.5060208376917,81.44297525772323,302589.5
1713415804.96,0,0,32.0,24.6258984375,33.53841979054383,1003.5109313397784,81.40177098070585,305109.5
1713415806.96,0,0,38.5,24.68009765625,33.44438940346178,1003.5094681063022,81.41404898778583,307674.5
1713415808.96,0,0,40.5,24.7161328125,33.368523812143366,1003.5139295852634,81.37661252948114,311542.0
1713415810.95,0,0,40.5,24.71505859375,33.277954544155975,1003.5210341655187,81.31699807293236,313642.5
1713415812.96,0,0,38.0,24.73,33.22564129647744,1003.5169490417136,81.35127622335779,316061.5
1713415814.96,0,0,51.0,24.74884765625,33.18217898459724,1003.5209647128595,81.31758074642036,318971.5
1713415816.97,0,0,40.0,24.73283203125,33.132694834747156,1003.5206555109055,81.32017527679315,321639.5
1713415818.96,0,0,46.0,24.7169140625,33.08323845934804,1003.5222730239743,81.30660274136508,324768.5
1713415820.93,0,0,46.0,24.732539062500003,33.0705606648794,1003.5210652429846,81.31673720272926,323861.0
1713415822.96,0,0,36.5,24.75138671875,33.075114364719205,1003.5277348054876,81.26077318931786,324617.5
1713415824.96,0,0,45.0,24.779609375,33.066417182942445,1003.5257142743604,81.27772738194065,327830.0
1713415826.96,0,0,53.5,24.80353515625,33.037568299257956,1003.5282260254908,81.25665140745588,329694.5
1713415828.94,0,0,53.5,24.841328124999997,32.99870950125134,1003.5151685910083,81.36621609091878,332850.0
1713415830.97,0,0,44.0,24.8755078125,32.92003806310669,1003.5042102873663,81.45816778367553,333650.0
1713415832.92,0,0,44.5,24.8755078125,32.92003806310669,1003.5042102873663,81.45816778367553,333650.0
1713415834.96,0,0,38.0,24.8942578125,32.777992127866035,1003.4894742659448,81.58181981100816,340175.5
1713415836.96,0,0,38.5,24.90119140625,32.62092384438612,1003.4785907164891,81.67314617875192,340343.0
1713415838.94,0,0,38.5,24.91486328125,32.509615679130775,1003.4821672432788,81.64313476877388,342858.0
1713415840.96,0,0,40.5,24.9290234375,32.3843866399809,1003.4838797366094,81.62876472072237,341512.0
1713415842.96,0,0,38.0,24.93986328125,32.32074410719422,1003.4802102088283,81.65955659313146,340842.0
1713415844.96,0,0,32.5,24.95216796875,32.2937662316666,1003.4806839141256,81.6555816394449,338519.5
1713415846.96,0,0,43.5,24.97130859375,32.28425850082896,1003.4904656708293,81.5735007596767,341682.0
1713415848.95,0,0,43.5,24.9844921875,32.28825619638453,1003.4870524511148,81.60214176423918,341518.0
1713415850.96,0,0,44.5,24.9977734375,32.3315921133073,1003.4855664515815,81.61461109431097,339843.5
1713415852.96,0,0,40.0,25.01876953125,32.36720713670768,1003.4788816918751,81.67070454911098,339184.0
1713415854.96,0,0,48.5,25.0329296875,32.362866916910775,1003.4779327221056,81.67866762068451,341178.5
1713415856.95,0,0,48.5,25.047968750000003,32.336125943284884,1003.4757518938958,81.69696753288764,344560.5
1713415858.96,0,0,42.5,25.06291015625,32.30656997941045,1003.4813774144372,81.64976228349867,346272.5
1713415860.99,0,0,41.5,25.0844921875,32.29728236708682,1003.4827159606601,81.63853021912811,346444.0
1713415862.96,0,0,36.0,25.11310546875,32.31110385994515,1003.4874794756245,81.59855852983802,345931.5
1713415864.98,0,0,38.5,25.1426953125,32.280063359054544,1003.4796590870945,81.66418121669895,345928.0
1713415866.94,0,0,38.5,25.1762890625,32.257814783856944,1003.481862351028,81.64569309541952,345415.0
1713415868.96,0,0,47.5,25.184296875,32.26977426688602,1003.4912959727087,81.56653353180563,347310.0
1713415870.96,0,0,32.5,25.1813671875,32.30884385285558,1003.4900901778227,81.57665158006371,345937.5
1713415872.96,0,0,39.5,25.1883984375,32.368502355962974,1003.4811216752188,81.65190826014467,345761.0
1713415874.94,0,0,39.5,25.19552734375,32.43944387265073,1003.4793930714202,81.66641343340959,347656.5
1713415876.96,0,0,53.5,25.20451171875,32.45713435088339,1003.4833261906912,81.63340962525177,349403.5
1713415878.96,0,0,38.0,25.217109375,32.44140112231584,1003.4816044391507,81.64785725773933,346617.0
1713415880.96,0,0,44.0,25.21486328125,32.42994675324468,1003.487703461851,81.59667903064695,346617.5
1713415882.92,0,0,51.0,25.21486328125,32.42994675324468,1003.487703461851,81.59667903064695,346617.5
1713415884.94,0,0,51.0,25.176875000000003,32.40119490146792,1003.4863523511692,81.60801643272208,350993.0
1713415886.96,0,0,35.5,25.126484375,32.36289762306123,1003.4941103176523,81.54291787816663,352415.5
1713415888.96,0,0,35.0,25.098652343749997,32.35475824846786,1003.4941546679254,81.5425457292082,352421.5
