Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1713403596.53,0,0,5355.5,28.24357421875,75.7176247590694,867.8464240214373,1377.052874217009,45766.5
1713403598.48,0,0,50.0,22.167890625,51.329021318014824,1009.5041323889698,31.233690173414608,32061.0
1713403600.48,0,0,54.0,22.3114453125,51.089806754129405,1009.5132852783911,31.15725752235968,50093.5
1713403602.46,0,0,54.0,22.42775390625,50.86304798844475,1009.5183554356345,31.114918664548885,65315.0
1713403604.44,0,0,50.0,22.42775390625,50.86304798844475,1009.5183554356345,31.114918664548885,65315.0
1713403606.48,0,0,44.5,22.52765625,50.621920463363736,1009.5291687425629,31.024621473658804,76941.0
1713403608.47,0,0,43.0,22.6188671875,50.480069749360524,1009.5319050130106,31.00177221759421,86617.0
1713403610.45,0,0,43.0,22.7032421875,50.36247017950613,1009.5269583173082,31.043079784162412,96295.0
1713403612.48,0,0,59.0,22.812421875,50.36065488263911,1009.4407780080012,31.762757924190577,104499.0
1713403614.47,0,0,56.0,22.96759765625,50.15828621224019,1009.3784971536303,32.28288409103288,111154.0
1713403616.47,0,0,47.0,23.0872265625,49.22247521031766,1009.3118516674606,32.83949146807494,115962.5
1713403618.47,0,0,50.0,23.12384765625,48.97531294454128,1009.2604693501337,33.268643491032556,121454.0
1713403620.45,0,0,50.0,23.1087109375,48.756191640044605,1009.2339793056042,33.489899078764395,126354.0
1713403622.47,0,0,45.5,23.109394531249997,48.542390818242616,1009.2112662568697,33.67961150695991,130638.5
1713403624.47,0,0,54.5,23.11154296875,48.359975770159814,1009.2006541746316,33.76825091663744,133848.5
1713403626.48,0,0,51.0,23.11466796875,48.2056906008767,1009.1934022512912,33.82882438191227,136593.0
1713403628.47,0,0,51.0,23.144062499999997,48.02696871970529,1009.1946348461008,33.81852882364534,138945.5
1713403630.47,0,0,48.0,23.20880859375,48.43695934469943,1009.1388476660698,34.28451703072944,141389.0
1713403632.47,0,0,56.0,23.306953125,48.1736420014857,1009.0660566964264,34.892567230683106,143278.0
1713403634.48,0,0,52.0,23.412617187499997,48.03826193973774,1009.0310829796266,35.18472861643657,145337.0
1713403636.48,0,0,53.5,23.51759765625,47.79168377516294,1009.0125955087755,35.33917126289301,147642.5
1713403638.45,0,0,53.5,23.61388671875,47.53819941616321,1008.9992995252646,35.45024631918834,149894.5
1713403640.48,0,0,49.0,23.70412109375,47.15812736852635,1008.9822611473381,35.592587092400464,151305.0
1713403642.48,0,0,47.5,23.7926953125,46.81234404480038,1008.98102669741,35.602899926014004,152940.0
1713403644.49,0,0,52.0,23.87443359375,46.59511174283537,1008.9853924496917,35.5664276547386,154544.5
1713403646.48,0,0,55.5,23.95861328125,46.36309491932846,1008.9937121502235,35.496923720964034,155427.0
1713403648.47,0,0,55.5,24.04083984375,46.14333788942206,1009.0058869964294,35.39521424731057,155905.5
1713403650.48,0,0,42.5,24.12931640625,45.92456493960937,1009.0211573629667,35.26764599978121,156388.0
1713403652.47,0,0,45.5,24.2126171875,45.70541319506309,1009.0279554362321,35.21085547039408,157083.0
1713403654.5,0,0,46.0,24.2126171875,45.70541319506309,1009.0279554362321,35.21085547039408,157083.0
1713403656.46,0,0,46.0,24.2846875,45.50344889616032,1009.0340936726427,35.159577506490216,158136.0
1713403658.47,0,0,67.5,24.35197265625,45.30722430054327,1009.0271007039719,35.21799588852991,158277.5
1713403660.47,0,0,46.5,24.41681640625,45.113939904449566,1009.019643152986,35.2802955297676,159563.0
1713403662.47,0,0,44.5,24.480390625,44.902457951323385,1009.0189398995342,35.28617046143651,160068.0
1713403664.49,0,0,50.0,24.540644531250003,44.64529235588177,1009.0304955807189,35.18963548388653,160504.0
1713403666.45,0,0,50.0,24.602167968750003,44.582680939980214,1009.0467604585828,35.05376176027481,161088.5
1713403668.48,0,0,59.5,24.67033203125,44.317747107315,1009.0455261952147,35.06407250851731,161678.5
1713403670.48,0,0,56.5,24.73302734375,44.24628089448922,1009.0397811575506,35.11206529054276,161308.5
1713403672.48,0,0,47.5,24.78849609375,44.092267824874334,1009.039936702448,35.110765933857905,162048.5
1713403674.49,0,0,50.0,24.84376953125,43.98371314900151,1009.0273708951441,35.215738674460326,162197.5
1713403676.45,0,0,50.0,24.9001171875,43.845110527111615,1009.0262753560539,35.22489071087843,162345.5
1713403678.48,0,0,49.5,24.94669921875,43.69340132800454,1009.0234137104569,35.2487965762692,163169.0
1713403680.48,0,0,47.5,24.96837890625,43.526870470906005,1009.0206813030902,35.27162293271148,164458.5
1713403682.48,0,0,47.0,24.978828125,43.37126159787834,1009.0129242907341,35.3364246230247,164458.5
1713403684.48,0,0,47.0,25.01037109375,43.24832473545921,1009.012981423904,35.33594736448609,165073.0
1713403686.47,0,0,57.0,25.0446484375,43.17997070083635,1009.0112929202426,35.350053099093785,164996.5
1713403688.48,0,0,50.5,25.07892578125,43.06348587733589,1009.0131398373064,35.33462394195216,164690.5
1713403690.47,0,0,54.5,25.11935546875,42.96281383834104,1009.0090690065575,35.368631714675196,165304.0
1713403692.48,0,0,47.0,25.16779296875,43.0014178676277,1009.0118381131579,35.34549859670907,164995.0
1713403694.49,0,0,47.0,25.2141796875,42.98574635293977,1009.124592614513,34.40359166889553,164765.0
1713403696.47,0,0,52.0,25.26818359375,42.76031307430186,1009.0921417102608,34.674664957437365,164611.5
1713403698.48,0,0,50.0,25.333515625,42.72567806619713,1009.0701537184848,34.85834209406869,164538.5
1713403700.48,0,0,47.0,25.3993359375,42.67308159682784,1009.0622227711171,34.92459421687471,164612.0
