Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1713416158.84,0,0,30.5,25.481562500000003,32.1112395265998,1003.4752219870136,81.70141412347017,349052.5
1713416160.81,0,0,30.5,25.029609375,35.37026767687834,1003.3818188094497,82.48524556073878,195277.5
1713416162.86,0,0,32.0,23.63517578125,38.42298342780234,1003.0890662618672,84.94227386644386,64494.0
1713416164.83,0,0,34.0,22.939765625,38.04888341786936,1002.918942189312,86.37037086831972,93500.0
1713416166.84,0,0,26.0,22.592109375,37.71171222294842,1002.7988848683135,87.37830614636708,121146.5
1713416168.81,0,0,26.0,22.434296875,37.414873157928945,1002.7232851132803,88.01305007738819,143176.5
1713416170.83,0,0,33.5,22.37951171875,37.12318002828689,1002.6898240594876,88.29400494074156,160271.0
1713416172.84,0,0,34.0,22.37521484375,36.9524913250895,1002.6705045327776,88.45622485961259,180502.5
1713416174.83,0,0,35.5,22.385078125,36.725637554898945,1002.653914143842,88.59553088093693,199791.5
1713416176.85,0,0,30.5,22.399921875,36.55720784097998,1002.6533454931083,88.60030576226306,214009.0
1713416178.78,0,0,30.5,22.399921875,36.55720784097998,1002.6533454931083,88.60030576226306,214009.0
1713416180.84,0,0,37.0,22.42375,36.43583288936045,1002.64268798428,88.68979577956944,226827.0
1713416182.83,0,0,28.5,22.4544140625,36.30946836716389,1002.6431303069799,88.68608160896102,238417.5
1713416184.84,0,0,32.0,22.4915234375,36.17233399420716,1002.6372866292395,88.73515064026572,247213.5
1713416186.81,0,0,32.0,22.53185546875,36.07291827947463,1002.6357887336899,88.74772843249232,256901.0
1713416188.83,0,0,29.0,22.568867187499997,35.96463356223936,1002.6403526828203,88.7094051684546,265617.5
1713416190.83,0,0,32.5,22.6028515625,35.841797693104965,1002.6444039151457,88.67538725727832,275523.0
1713416192.84,0,0,27.5,22.61837890625,35.69436863539957,1002.6475758117878,88.64875308641697,281654.0
1713416194.84,0,0,36.5,22.64201171875,35.573589913099475,1002.6445101528057,88.67449512490691,287820.5
1713416196.81,0,0,36.5,22.66583984375,35.527252399493904,1002.6505770283975,88.62355219601542,293031.5
1713416198.83,0,0,27.0,22.6766796875,35.502556288863076,1002.6443699219121,88.67567263340194,298049.5
1713416200.83,0,0,28.0,22.689375,35.50091229286037,1002.642938612692,88.68769123340469,303909.0
1713416202.84,0,0,34.0,22.71310546875,35.5346415808922,1002.6550151877885,88.58628569526195,308087.5
1713416204.82,0,0,34.0,22.73205078125,35.51643836587718,1002.6602025549037,88.5427281409335,311963.0
1713416206.85,0,0,27.5,22.72580078125,35.47866848279433,1002.6597551726576,88.54648472646501,317072.0
1713416208.84,0,0,35.5,22.7376171875,35.44835287832552,1002.6533666024355,88.60012850482677,321021.5
1713416210.83,0,0,26.5,22.76310546875,35.416493051657795,1002.6506547780127,88.62289933602003,322360.0
1713416212.84,0,0,28.5,22.79298828125,35.39934470817251,1002.6506649890682,88.6228136140443,326915.5
1713416214.86,0,0,28.5,22.8329296875,35.40888341173738,1002.6343664378436,88.75967143448091,324466.5
1713416216.84,0,0,27.0,22.87638671875,35.53600514564202,1002.6308227499624,88.78942780722541,323259.0
1713416218.84,0,0,37.0,22.9196484375,35.66322974776833,1002.6366565933072,88.7404410356435,325681.0
1713416220.84,0,0,35.5,22.9594921875,35.735806674024474,1002.638699323069,88.7232883487851,326910.0
1713416222.84,0,0,35.5,22.99005859375,35.7301610617085,1002.6503793869425,88.62521176218834,326139.0
1713416224.81,0,0,35.5,23.01876953125,35.790245533478924,1002.6511041280123,88.61912619961154,326605.5
1713416226.85,0,0,33.0,23.052265624999997,35.842219939383355,1002.6534157149197,88.59971616406744,325072.0
1713416228.8,0,0,35.0,23.052265624999997,35.842219939383355,1002.6534157149197,88.59971616406744,325072.0
1713416230.84,0,0,34.0,23.08361328125,35.922699077437116,1002.6460590779843,88.66148899336036,324771.0
1713416232.81,0,0,34.0,23.11759765625,36.02357881618248,1002.6412118475582,88.70219076396492,325376.5
1713416234.83,0,0,33.0,23.13869140625,36.04860056452186,1002.6489722941196,88.63702696953732,330323.5
1713416236.84,0,0,30.0,23.1473828125,35.96045714916951,1002.6489582672212,88.6371447388077,338687.5
1713416238.83,0,0,27.0,23.14923828125,35.8057375067423,1002.6475571807599,88.64890951184478,344391.0
1713416240.84,0,0,35.0,23.1505078125,35.65397829657371,1002.6452051875699,88.6686589865437,344898.0
1713416242.81,0,0,35.0,23.15646484375,35.540025588678205,1002.6416356525942,88.6986321006465,343877.0
1713416244.84,0,0,23.5,23.16134765625,35.52046037620026,1002.6451473476828,88.66914465817848,345761.0
1713416246.84,0,0,25.0,23.177363281250003,35.51627809268983,1002.639368351977,88.71767057393586,341355.5
1713416248.83,0,0,33.0,23.1895703125,35.594743716494705,1002.6256426875252,88.83292511256722,340193.5
1713416250.84,0,0,31.5,23.20724609375,35.80563087262556,1002.6172598126976,88.90331655465559,332857.5
1713416252.85,0,0,31.5,23.23419921875,36.14411936672491,1002.6159859419848,88.9140133687767,328764.0
1713416254.84,0,0,30.0,23.2637890625,36.46057944226431,1002.6154566735079,88.91845768802483,329694.5
1713416256.84,0,0,29.5,23.289765625,36.6043114841354,1002.6187698627818,88.89063649463573,334290.0
1713416258.84,0,0,34.5,23.30255859375,36.576749115388665,1002.6245219126099,88.84233612914167,342520.5
1713416260.81,0,0,34.5,23.3110546875,36.39324053882784,1002.6294803639569,88.80069983622724,346792.5
