co2,time
518.4034423828125,0.014060020446777344
529.0360717773438,2.0300421714782715
529.6162719726562,4.046323776245117
512.175537109375,6.062901973724365
495.2795715332031,8.079415559768677
519.2567138671875,10.095165014266968
554.9466552734375,12.111412525177002
543.08154296875,14.127111911773682
553.0986938476562,16.142785787582397
548.3726806640625,18.158475160598755
541.8900756835938,20.174133777618408
541.5816040039062,22.188082218170166
541.26611328125,24.203725576400757
537.3185424804688,26.2197744846344
519.5557250976562,28.2357816696167
512.9234008789062,30.252106189727783
484.2221374511719,32.26812243461609
513.0828857421875,34.28411245346069
514.4874877929688,36.30033040046692
512.5604858398438,38.31820106506348
518.1163330078125,40.33436107635498
542.7296752929688,42.35153150558472
561.6613159179688,44.36762189865112
570.5443115234375,46.38357186317444
591.5382080078125,48.399574756622314
641.900146484375,50.41576528549194
671.1697998046875,52.431703090667725
765.9681396484375,54.44770050048828
755.1742553710938,56.46368384361267
758.9644775390625,58.47971177101135
899.0949096679688,60.49601602554321
761.1092529296875,62.51210069656372
732.411376953125,64.52806544303894
658.9419555664062,66.54404354095459
662.919921875,68.56003022193909
739.13720703125,70.57605862617493
769.124267578125,72.59202718734741
747.5311279296875,74.60800862312317
666.30908203125,76.62399530410767
594.0366821289062,78.63997721672058
466.1944580078125,80.6559374332428
486.3843688964844,82.67191553115845
478.6439514160156,84.68776535987854
445.7939453125,86.73357915878296
393.2441711425781,88.7794258594513
353.88702392578125,90.83145666122437
363.35919189453125,92.8832061290741
370.9275207519531,94.93698287010193
408.49169921875,96.98362398147583
403.5308532714844,99.03727865219116
402.744140625,101.09464287757874
409.81634521484375,103.14044141769409
424.0838623046875,105.19219756126404
439.12054443359375,107.23852252960205
484.6753845214844,109.29029893875122
474.50872802734375,111.3421859741211
451.2493896484375,113.39408373832703
483.0768737792969,115.44410562515259
519.0047607421875,117.49613857269287
614.3380737304688,119.54787302017212
793.4560546875,121.59983325004578
774.2540283203125,123.65158295631409
712.855712890625,125.70332598686218
609.7432861328125,127.75506615638733
603.8572387695312,129.80683064460754
584.2958374023438,131.85856103897095
594.827880859375,133.9148292541504
566.3046875,135.9665927886963
548.2415161132812,138.01843643188477
508.08868408203125,140.0768780708313
508.2978515625,142.12902522087097
488.94635009765625,144.18078875541687
452.89129638671875,146.23310494422913
427.66015625,148.28483986854553
422.9498291015625,150.3307569026947
426.6369323730469,152.382905960083
424.5834655761719,154.43462920188904
416.8614501953125,156.4807643890381
425.12188720703125,158.53330659866333
436.2995910644531,160.58422422409058
441.1206359863281,162.63624143600464
446.1303405761719,164.6879677772522
465.7623596191406,166.73967361450195
477.51458740234375,168.79145503044128
478.44439697265625,170.8431465625763
503.181396484375,172.88995170593262
488.236572265625,174.9465274810791
525.4942016601562,176.98782324790955
603.8220825195312,179.04135131835938
620.659423828125,181.09639477729797
