co2,time
537.985107421875,0.014313697814941406
432.44921875,2.029299736022949
369.98883056640625,4.0451343059539795
362.7301330566406,6.061193943023682
418.64666748046875,8.07682728767395
373.77667236328125,10.092946290969849
446.2301330566406,12.108691930770874
449.9438171386719,14.124730348587036
2777.49609375,16.140432119369507
12181.28125,18.154324531555176
40000.0,20.170014142990112
40000.0,22.185657739639282
40000.0,24.20128297805786
40000.0,26.216885328292847
40000.0,28.232528924942017
40000.0,30.24829864501953
40000.0,32.26391649246216
0.0,34.279996395111084
0.0,36.29570484161377
0.0,38.31131052970886
40000.0,40.32704520225525
11001.1953125,42.342846632003784
65.85482025146484,44.35858988761902
0.0,46.374223470687866
0.0,48.38983201980591
1412.2662353515625,50.40543842315674
8899.607421875,52.42122435569763
40000.0,54.43690609931946
40000.0,56.45260739326477
40000.0,58.46818661689758
0.0,60.48381495475769
0.0,62.4994912147522
0.0,64.51556944847107
0.0,66.53186559677124
0.0,68.54779124259949
0.0,70.56382346153259
0.0,72.57990884780884
0.0,74.59592080116272
0.0,76.61192965507507
0.0,78.62797975540161
0.0,80.64411664009094
0.0,82.66051459312439
0.0,84.6764988899231
0.0,86.69246363639832
0.0,88.70845460891724
0.0,90.7245237827301
0.0,92.74052381515503
0.0,94.75651979446411
0.0,96.77253818511963
0.0,98.78850054740906
0.0,100.80447387695312
0.0,102.82050967216492
40000.0,104.83652234077454
40000.0,106.85249710083008
40000.0,108.86846733093262
40000.0,110.88448190689087
40000.0,112.90045142173767
40000.0,114.91644477844238
40000.0,116.93243265151978
40000.0,118.94868564605713
1474.2802734375,120.96466159820557
815.0590209960938,122.9806056022644
706.8463134765625,124.99709677696228
1010.0858154296875,127.0131025314331
1254.118896484375,129.0278971195221
828.208984375,131.04385685920715
101.28751373291016,133.05985689163208
0.0,135.07582926750183
153.8851776123047,137.0921926498413
530.703125,139.1077115535736
618.699951171875,141.12978959083557
338.3064270019531,143.1755566596985
158.6153564453125,145.2154357433319
218.2645721435547,147.26155400276184
465.11077880859375,149.30757665634155
992.0475463867188,151.34759259223938
2202.995361328125,153.3874659538269
4888.86669921875,155.43325638771057
11640.88671875,157.47920489311218
17217.70703125,159.526269197464
25836.67578125,161.57394289970398
14139.421875,163.6214473247528
31587.189453125,165.66865849494934
6011.31005859375,167.72045183181763
450.3547058105469,169.76638913154602
898.7363891601562,171.81222915649414
756.7647705078125,173.86399722099304
724.8951416015625,175.90981101989746
587.5927124023438,177.95560479164124
568.2411499023438,180.00659728050232
