Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1713404045.7,0,0,3292.0,27.5346875,76.1654264928973,867.7949106086701,1377.483066552942,61591.0
1713404047.69,0,0,23.5,20.7128125,52.24785076122437,1009.4039274239257,32.070504336963616,36587.5
1713404049.7,0,0,27.0,20.788203125,52.027454775741134,1009.4131190994694,31.99374162002828,57925.0
1713404051.69,0,0,27.0,20.8346875,51.78473106133353,1009.4197915000802,31.938018566190173,74020.5
1713404053.7,0,0,26.5,20.85080078125,51.56045020393542,1009.426837894583,31.879172517128573,87280.5
1713404055.7,0,0,27.0,20.86369140625,51.38937428848598,1009.4145319598356,31.98194242174265,100729.0
1713404057.7,0,0,28.0,20.88361328125,51.2287536864031,1009.4190195585317,31.94446523046328,109964.0
1713404059.7,0,0,32.5,20.9001171875,51.08350102383133,1009.4205457326107,31.931719843574275,118379.5
1713404061.65,0,0,32.5,20.9001171875,51.08350102383133,1009.4205457326107,31.931719843574275,118379.5
1713404063.7,0,0,28.0,20.9059765625,50.97459722112913,1009.4151904286953,31.976443356261857,125775.0
1713404065.69,0,0,24.0,20.90744140625,50.90276829410253,1009.4131918619519,31.99313394782792,132010.5
1713404067.69,0,0,26.5,20.9161328125,50.82874510091742,1009.4080769525185,32.03585016854029,136746.0
1713404069.67,0,0,26.5,20.92765625,50.77074539901973,1009.4181556837988,31.951679778644532,140941.0
1713404071.7,0,0,29.5,20.931953125,50.73062205200216,1009.4225548462689,31.914941165686894,145944.5
1713404073.7,0,0,32.5,20.9227734375,50.69194705360473,1009.4224724617166,31.915629176913907,149267.0
1713404075.7,0,0,23.0,20.91837890625,50.67263758823532,1009.4240704458846,31.902284046581748,152610.0
1713404077.7,0,0,24.5,20.916035156249997,50.71924810785869,1009.4272682746309,31.875578347353347,154678.5
1713404079.67,0,0,24.5,20.9016796875,50.83006193984063,1009.4151888493491,31.97645655889028,157434.5
1713404081.7,0,0,34.0,20.872578125,50.88900182935633,1009.4106184647237,32.01462519605653,160802.0
1713404083.71,0,0,30.0,20.830390625,50.93066251329175,1009.3942831027563,32.15104784772103,162645.5
1713404085.71,0,0,31.0,20.775703125,50.973891221220626,1009.397038689177,32.12803478439368,164843.0
1713404087.7,0,0,23.5,20.724921875,51.04267353498628,1009.4009042975429,32.09575157639398,166627.5
1713404089.67,0,0,23.5,20.677753906249997,51.12133011153121,1009.3886960214946,32.1977080502777,168614.5
1713404091.7,0,0,32.0,20.60880859375,51.17533563613092,1009.386515188704,32.21592119385893,171391.0
1713404093.71,0,0,30.0,20.5409375,51.25770271591195,1009.3895917608368,32.19022740893135,172647.0
1713404095.7,0,0,25.5,20.49259765625,51.34255985746279,1009.3982835396823,32.117638620831684,174433.0
1713404097.69,0,0,25.5,20.45265625,51.43163981603925,1009.3943582034525,32.150420657813214,175820.5
1713404099.7,0,0,23.5,20.434589843749997,51.5172411119691,1009.391998183346,32.17013018680943,176434.0
1713404101.7,0,0,31.5,20.430390625,51.57950540091562,1009.4000583190126,32.1028166716046,177408.0
1713404103.72,0,0,25.5,20.435175781250003,51.6115145362665,1009.4070216390517,32.04466344573255,177052.0
1713404105.69,0,0,28.0,20.44796875,51.65710888952801,1009.4086504991577,32.031060289924866,178483.0
1713404107.7,0,0,28.0,20.4633984375,51.66848575978338,1009.3996570437328,32.10616787512478,179387.0
1713404109.67,0,0,24.0,20.4633984375,51.66848575978338,1009.3996570437328,32.10616787512478,179387.0
1713404111.7,0,0,30.5,20.4833203125,51.68043180077525,1009.3901126480823,32.18587712989334,179934.0
1713404113.72,0,0,33.5,20.5091015625,51.68055161084496,1009.3813771218229,32.258831781559635,184226.0
1713404115.69,0,0,33.5,20.53458984375,51.671208597703455,1009.380948831212,32.26240859636876,189697.5
1713404117.7,0,0,28.0,20.54455078125,51.68503843628116,1009.3814475836441,32.258243262741445,189903.0
1713404119.7,0,0,28.5,20.54123046875,51.69404593648389,1009.3760068487666,32.30368175497805,191103.5
