co2,time
566.9735717773438,0.016306400299072266
566.4527587890625,2.032156229019165
568.6325073242188,4.048206329345703
567.1492919921875,6.063906908035278
568.06884765625,8.079526424407959
569.40087890625,10.09516167640686
569.9693603515625,12.110837936401367
571.1863403320312,14.1267831325531
568.93896484375,16.142624378204346
569.1026611328125,18.15865135192871
569.3967895507812,20.174694538116455
568.2080688476562,22.19070601463318
568.13525390625,24.206766366958618
569.9603271484375,26.22278070449829
565.1920166015625,28.238715887069702
563.995849609375,30.255122661590576
562.6317138671875,32.27115249633789
565.2821044921875,34.28723478317261
567.1165771484375,36.303252935409546
566.4112548828125,38.3192298412323
566.3001708984375,40.335259675979614
566.2203369140625,42.351282835006714
566.5780029296875,44.36724853515625
564.0790405273438,46.38324856758118
564.5001831054688,48.39921545982361
563.5682983398438,50.415199995040894
565.9375610351562,52.43159866333008
571.6406860351562,54.44755530357361
577.6879272460938,56.46354413032532
575.208740234375,58.4795343875885
582.9378662109375,60.49576497077942
537.7176513671875,62.511741399765015
695.4716796875,64.52772641181946
673.0467529296875,66.54371953010559
663.0216674804688,68.55970454216003
645.0441284179688,70.57572627067566
644.09130859375,72.59158897399902
643.3714599609375,74.64381337165833
640.0238037109375,76.68963861465454
637.775634765625,78.74140977859497
636.197509765625,80.79321837425232
633.551513671875,82.83908343315125
626.635009765625,84.8908064365387
623.8013916015625,86.94253897666931
620.3427734375,88.98832631111145
612.5013427734375,91.04014611244202
610.1857299804688,93.08601069450378
608.3326416015625,95.13785171508789
604.6746826171875,97.1852798461914
599.7442016601562,99.23828220367432
599.6884155273438,101.29276251792908
601.1798706054688,103.34468197822571
599.8011474609375,105.39135313034058
601.6968994140625,107.44366765022278
601.8839111328125,109.49549055099487
599.9827270507812,111.54722738265991
599.4104614257812,113.59968996047974
598.2110595703125,115.65234422683716
596.2460327148438,117.70464420318604
592.4417724609375,119.75597143173218
593.18994140625,121.80950331687927
594.0057983398438,123.85531711578369
592.25634765625,125.90264391899109
593.7847900390625,127.95549368858337
592.6466674804688,130.0072135925293
593.364013671875,132.05299925804138
593.4302368164062,134.10708594322205
593.5458374023438,136.15298581123352
589.1883544921875,138.20473742485046
585.8170166015625,140.256600856781
581.885498046875,142.30870914459229
579.0531005859375,144.36103534698486
576.95361328125,146.4146764278412
576.4532470703125,148.46813702583313
581.3735961914062,150.5162434577942
585.8026733398438,152.56850695610046
588.35009765625,154.6203007698059
591.0806884765625,156.6669909954071
584.16259765625,158.71929669380188
580.01318359375,160.77142715454102
583.609619140625,162.8238046169281
586.1752319335938,164.87049746513367
591.6532592773438,166.92266821861267
580.116943359375,168.97520637512207
467.7467956542969,171.02781891822815
475.704833984375,173.07460117340088
529.4432373046875,175.12671542167664
756.8660278320312,177.17885088920593
1084.530517578125,179.23148226737976
976.0110473632812,181.28457236289978
