co2,time
572.7482299804688,0.01452493667602539
684.3846435546875,2.0305047035217285
641.7593994140625,4.046484470367432
612.6915283203125,6.062455892562866
629.9654541015625,8.07845401763916
615.1851806640625,10.094604253768921
622.2486572265625,12.110656261444092
637.56005859375,14.126655101776123
651.6629638671875,16.142658948898315
657.4813232421875,18.158634185791016
641.6155395507812,20.174678564071655
636.2035522460938,22.190724849700928
637.561279296875,24.22439980506897
617.52734375,26.27616596221924
622.73828125,28.329174280166626
626.5922241210938,30.381117820739746
620.5044555664062,32.42665767669678
622.1127319335938,34.47844171524048
606.2582397460938,36.524412631988525
600.3961791992188,38.57606315612793
598.5764770507812,40.62191081047058
599.1474609375,42.67364716529846
598.9013061523438,44.72533345222473
604.2509765625,46.771233558654785
603.5380249023438,48.82460832595825
604.8091430664062,50.871665239334106
606.6781616210938,52.92437195777893
607.2214965820312,54.97027373313904
611.203369140625,57.02499508857727
616.5795288085938,59.07090783119202
615.766357421875,61.12353301048279
609.5021362304688,63.175254583358765
603.8298950195312,65.22089886665344
607.5761108398438,67.27335119247437
608.14794921875,69.32532906532288
609.43212890625,71.37759900093079
605.463134765625,73.4248046875
599.4139404296875,75.47696113586426
592.7570190429688,77.52970290184021
593.9307861328125,79.58748364448547
590.4708862304688,81.63915872573853
575.8310546875,83.69090390205383
577.3815307617188,85.7426290512085
578.068115234375,87.78917956352234
572.1514282226562,89.84109783172607
567.5979614257812,91.89319586753845
563.1070556640625,93.94493865966797
570.7880859375,95.99473667144775
571.044189453125,98.04075121879578
581.3992919921875,100.09296894073486
625.7620239257812,102.13911724090576
642.7863159179688,104.19112491607666
596.9015502929688,106.23718237876892
655.3223266601562,108.2892713546753
752.6366577148438,110.34175205230713
722.7179565429688,112.39351296424866
709.9420776367188,114.44523000717163
701.507080078125,116.49695801734924
758.5140380859375,118.54873371124268
713.4887084960938,120.59422874450684
666.0797119140625,122.64594602584839
600.0731811523438,124.69766163825989
572.8778686523438,126.74849820137024
539.1671142578125,128.8001594543457
541.8734130859375,130.85359263420105
554.0844116210938,132.9017264842987
572.0858154296875,134.9558551311493
575.0960693359375,137.0033621788025
586.328125,139.05734610557556
593.0925903320312,141.10457253456116
592.8890380859375,143.15052008628845
588.1229248046875,145.20225954055786
592.7884521484375,147.25424146652222
591.3162841796875,149.30165481567383
589.5885620117188,151.3538544178009
595.3751831054688,153.4056248664856
595.6395874023438,155.45736408233643
596.6290283203125,157.50909113883972
595.0843505859375,159.56262040138245
594.8486328125,161.61444354057312
593.5097045898438,163.6661262512207
592.5147705078125,165.71796250343323
591.1455688476562,167.7635691165924
591.9617919921875,169.81673622131348
591.3032836914062,171.8669834136963
590.7539672851562,173.9186553955078
591.693115234375,175.97149085998535
592.631591796875,178.02323722839355
593.19677734375,180.07693815231323
