Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1713402327.37,0,0,1337.5,26.73947265625,78.98097106236216,867.6992398826995,1378.282114228913,190617.5
1713402329.41,0,0,50.0,19.112812499999997,57.794537917358355,1009.1981827513566,33.78889403688403,67836.0
1713402331.38,0,0,45.5,19.1856640625,57.47732078655846,1009.1984336409982,33.786798420974215,91933.0
1713402333.35,0,0,45.5,19.239765625,57.158042332974965,1009.18719713161,33.88065446330173,108098.5
1713402335.38,0,0,42.0,19.2712109375,56.88783163144281,1009.1835196084496,33.91137216731368,118235.5
1713402337.37,0,0,45.5,19.274042968750003,56.65603505600713,1009.1872888852264,33.87988805749839,125327.0
1713402339.39,0,0,39.0,19.27736328125,56.48575318054437,1009.1839629417377,33.90766907745655,130208.0
1713402341.38,0,0,46.5,19.29728515625,56.359663594252666,1009.186817993286,33.88382136064829,133199.5
1713402343.32,0,0,46.5,19.29728515625,56.359663594252666,1009.186817993286,33.88382136064829,133199.5
1713402345.38,0,0,36.5,19.31681640625,56.24646514427408,1009.1951725673857,33.81403736505733,136797.0
1713402347.37,0,0,43.0,19.32638671875,56.15771680551029,1009.2056097481451,33.72685849446083,139603.0
1713402349.38,0,0,42.0,19.32384765625,56.10273920519291,1009.2084634461668,33.70302242982838,142012.0
1713402351.35,0,0,42.0,19.3157421875,56.05988928119564,1009.2153456865783,33.64553753222517,143336.5
1713402353.37,0,0,47.0,19.3040234375,56.03905428762366,1009.211912026024,33.67421763687754,144980.0
1713402355.37,0,0,45.5,19.30138671875,56.03870372087892,1009.2102181239643,33.688366195795965,145998.0
1713402357.37,0,0,49.0,19.272480468749997,56.01879746895422,1009.2049043521599,33.73275043479845,147580.5
1713402359.38,0,0,46.5,19.2493359375,56.05105277576716,1009.1993911574097,33.77880054090075,148199.0
1713402361.35,0,0,46.5,19.2364453125,56.078251132492774,1009.1887678864156,33.867534292052994,149515.0
1713402363.37,0,0,42.5,19.19904296875,56.095765774181245,1009.1888060101728,33.867215865315956,149896.0
1713402365.37,0,0,44.5,19.15177734375,56.13767578010037,1009.2016008767171,33.76034339322307,150986.5
1713402367.37,0,0,36.0,19.10509765625,56.19895690106584,1009.2048198455144,33.733456270848656,151499.5
1713402369.38,0,0,53.5,19.06544921875,56.293345830836415,1009.2011494925569,33.76411365195864,152151.0
1713402371.38,0,0,53.5,19.02677734375,56.38147034827913,1009.1929360043748,33.83271883970295,152940.0
1713402373.37,0,0,41.0,18.98595703125,56.459689062639534,1009.1996074000663,33.776994329073105,154139.5
1713402375.39,0,0,42.0,18.95978515625,56.546329151334206,1009.2004985281037,33.769550976843064,154814.5
1713402377.37,0,0,52.0,18.9454296875,56.634583103674736,1009.1997360821756,33.775919497680206,154611.0
1713402379.35,0,0,52.0,18.93390625,56.70069822174385,1009.1966059538987,33.802064636479685,155426.5
1713402381.37,0,0,51.0,18.9313671875,56.77125961970057,1009.2090994908965,33.69770979699514,155018.0
1713402383.37,0,0,47.0,18.93517578125,56.81690273593327,1009.2092126817186,33.696764329659906,154815.0
1713402385.39,0,0,44.0,18.93693359375,56.875182949173194,1009.20332890863,33.74590968514637,155701.0
1713402387.37,0,0,38.5,18.9294140625,56.91933239358846,1009.2023859515459,33.753785868012976,155976.5
1713402389.35,0,0,38.5,18.9036328125,56.97072022758836,1009.207418683634,33.71174900123059,157222.5
1713402391.35,0,0,47.5,18.9036328125,56.97072022758836,1009.207418683634,33.71174900123059,157222.5
1713402393.37,0,0,42.5,18.864765624999997,57.02681744545356,1009.2085035493712,33.7026874842295,157854.0
1713402395.39,0,0,46.5,18.84474609375,57.09837441975411,1009.2028210175969,33.75015195029551,157713.0
1713402397.37,0,0,43.0,18.8419140625,57.16580707308782,1009.2034326721232,33.74504291039639,157013.0
1713402399.35,0,0,43.0,18.857050781250003,57.22921798396631,1009.2037305866868,33.74255452825971,158136.0
1713402401.37,0,0,45.0,18.8784375,57.24502123124316,1009.2046419931438,33.734941820677875,157432.0
1713402403.37,0,0,51.0,18.896015624999997,57.26031403459338,1009.2071914016843,33.71364740380773,157503.5
1713402405.38,0,0,42.0,18.918671875,57.25690319474824,1009.2005373535197,33.76922668323144,157294.5
1713402407.35,0,0,42.0,18.947871093750003,57.228523497037955,1009.1984818209137,33.78639602621563,157784.5
1713402409.38,0,0,43.5,18.96525390625,57.19532508266454,1009.1971975107776,33.79712350197921,158421.5
1713402411.37,0,0,41.0,18.9719921875,57.1477781644174,1009.1898413189442,33.85856807811739,159203.5
1713402413.37,0,0,40.5,18.96359375,57.10466429962272,1009.177810708112,33.959057794171905,159490.5
1713402415.4,0,0,45.0,18.960859375,57.09138041183332,1009.1899846169969,33.857371154823504,159851.0
1713402417.38,0,0,45.0,18.967109375,57.079305901589066,1009.1914735178354,33.84493473147175,158917.5
1713402419.37,0,0,51.0,18.9684765625,57.0601181783011,1009.1849480193985,33.89944088382957,159851.0
1713402421.37,0,0,45.5,18.96212890625,57.0495800325251,1009.189437501465,33.86194111154362,160285.5
1713402423.37,0,0,49.0,18.9477734375,57.05410676823891,1009.1956907006953,33.80970950770818,160071.0
1713402425.41,0,0,50.5,18.92453125,57.06712439116467,1009.1952480339203,33.813407009483186,160869.5
1713402427.34,0,0,50.5,18.89982421875,57.096089695449,1009.1871373743602,33.88115359505663,160871.5
1713402429.37,0,0,42.0,18.8690625,57.13393152283283,1009.1901294925967,33.85616104008557,161017.5
1713402431.37,0,0,43.0,18.84494140625,57.175902323789785,1009.1820987387719,33.92324047976969,161462.0
1713402433.37,0,0,45.0,18.818671875,57.22405349480893,1009.1766763431343,33.96853300279605,161530.5
1713402435.36,0,0,45.0,18.795039062500003,57.27256950330057,1009.1825936817582,33.91910627917255,162420.5
1713402437.37,0,0,52.5,18.793574218750003,57.32084925642251,1009.1880793774257,33.873285222562615,161751.0
1713402439.34,0,0,47.5,18.793574218750003,57.32084925642251,1009.1880793774257,33.873285222562615,161751.0
1713402441.37,0,0,33.5,18.77931640625,57.344787298491326,1009.1909738009831,33.84910869030468,162420.0
1713402443.37,0,0,53.5,18.766230468750003,57.39151794464699,1009.191407738037,33.845484115975125,162943.5
1713402445.38,0,0,53.5,18.75724609375,57.435578284457435,1009.190684664273,33.85152379740661,162420.0
1713402447.37,0,0,44.0,18.7532421875,57.47061439149613,1009.1902479376749,33.8551716752905,163244.0
1713402449.37,0,0,51.5,18.738203125,57.50740408172686,1009.1883503837053,33.871021560370366,163244.0
1713402451.37,0,0,50.5,18.72892578125,57.54497657820896,1009.1818855411605,33.92502128466623,163773.5
1713402453.35,0,0,50.5,18.73849609375,57.581865328139756,1009.1870781287626,33.88164846243074,162645.5
1713402455.4,0,0,49.0,18.756953125,57.603778519474616,1009.1893269209338,33.86286475629126,163394.5
1713402457.37,0,0,47.0,18.79181640625,57.62143872245649,1009.1860702209033,33.89006733283854,162569.0
1713402459.37,0,0,45.5,18.82892578125,57.61027062622318,1009.1829879642657,33.91581292517765,162718.5
1713402461.37,0,0,42.0,18.862421875,57.595378290519484,1009.1958881854403,33.80806001840923,162718.5
