co2,time
546.2257690429688,0.014221429824829102
547.3450317382812,2.0301601886749268
541.430908203125,4.045831918716431
548.6063232421875,6.061683416366577
547.5712280273438,8.077519178390503
545.8054809570312,10.093282222747803
547.3001098632812,12.108916521072388
553.6099243164062,14.12450885772705
560.1870727539062,16.140270948410034
556.919189453125,18.15626287460327
544.5431518554688,20.171177625656128
527.1851806640625,22.187232971191406
508.2572326660156,24.20322275161743
523.776123046875,26.219337940216064
528.826416015625,28.235398530960083
535.434814453125,30.25139093399048
539.5380249023438,32.267385959625244
528.2667236328125,34.28336834907532
512.9664916992188,36.29936385154724
502.7741394042969,38.31535029411316
502.1827087402344,40.33134841918945
501.732666015625,42.34732103347778
501.9984130859375,44.36329960823059
507.7247314453125,46.380155086517334
505.2650146484375,48.395949602127075
506.02349853515625,50.411497831344604
497.0895690917969,52.42790365219116
499.0891418457031,54.44358515739441
498.9888000488281,56.459543228149414
500.7735290527344,58.47589135169983
499.7681579589844,60.492350816726685
501.3524475097656,62.50840401649475
500.9988098144531,64.52318334579468
504.0267028808594,66.53799033164978
502.37994384765625,68.55397963523865
505.1711120605469,70.57010006904602
507.428955078125,72.58617162704468
509.9582214355469,74.62611556053162
514.853759765625,76.67780876159668
511.95147705078125,78.72954082489014
513.5663452148438,80.78164291381836
512.3974609375,82.8333375453949
516.611572265625,84.88530540466309
518.27001953125,86.93694949150085
513.7337036132812,88.98917627334595
517.5013427734375,91.04108262062073
522.1906127929688,93.08826041221619
519.3330078125,95.14646625518799
517.2915649414062,97.19203758239746
517.3909912109375,99.24405884742737
520.5868530273438,101.3032808303833
520.43359375,103.3489842414856
522.0029296875,105.40673184394836
522.07177734375,107.45850872993469
519.9481811523438,109.51021957397461
518.6577758789062,111.56317329406738
515.4874267578125,113.61610651016235
522.78466796875,115.66788530349731
525.7376098632812,117.71983432769775
522.4359741210938,119.77168035507202
526.1010131835938,121.82342338562012
532.9080200195312,123.87715792655945
536.739013671875,125.93481492996216
538.6486206054688,127.98649954795837
527.06298828125,130.0385491847992
530.826416015625,132.0926058292389
537.106201171875,134.14570999145508
537.353271484375,136.19713973999023
539.4776000976562,138.2552444934845
539.4883422851562,140.30711913108826
542.8374633789062,142.35857462882996
543.6575317382812,144.41252875328064
543.7723999023438,146.47260785102844
541.1612548828125,148.52056622505188
540.719482421875,150.5768620967865
541.1356811523438,152.62856888771057
541.6565551757812,154.6803948879242
541.6065063476562,156.73030614852905
538.9328002929688,158.77747988700867
535.2669677734375,160.82930755615234
533.3883666992188,162.88102793693542
535.2490234375,164.93298530578613
534.82373046875,166.9787917137146
535.7979125976562,169.030513048172
535.1845703125,171.0828948020935
537.59326171875,173.13480877876282
534.3690795898438,175.1868715286255
533.3045043945312,177.23270893096924
532.7598876953125,179.284423828125
525.9793701171875,181.33614706993103
