Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1713407289.21,0,0,411.0,27.2895703125,76.78876286562073,867.5057946848456,1379.8981550397377,614335.0
1713407291.26,0,0,37.0,20.2346875,53.50833120565295,1008.8210099188823,36.93979704842077,119001.0
1713407293.2,0,0,30.5,20.3364453125,53.31537969537923,1008.8181177747997,36.96396169928835,155452.5
1713407295.19,0,0,30.5,20.41837890625,53.09153867777886,1008.8178644968791,36.966077918804174,180960.0
1713407297.21,0,0,32.5,20.48322265625,52.91317232208987,1008.8221142248251,36.93057034146017,199757.5
1713407299.22,0,0,23.5,20.53546875,52.73966170996718,1008.8171422243256,36.97211272548556,213027.0
1713407301.22,0,0,30.5,20.5778515625,52.55871507874407,1008.8206204585971,36.94305110551519,220017.0
1713407303.17,0,0,38.0,20.5778515625,52.55871507874407,1008.8206204585971,36.94305110551519,220017.0
1713407305.17,0,0,38.0,20.613984375,52.427607099067,1008.8173728940501,36.97018541255012,223100.0
1713407307.22,0,0,31.5,20.65109375,52.372410327192256,1008.8253896482381,36.90320329344078,228986.5
1713407309.19,0,0,42.0,20.68615234375,52.27912329541037,1008.8230090242203,36.92309398738259,233749.5
1713407311.19,0,0,29.5,20.7216015625,52.15440943423779,1008.8203828746967,36.9450361617969,237255.5
1713407313.19,0,0,30.5,20.75265625,52.05440607565216,1008.8281430455314,36.88019811676374,239543.0
1713407315.19,0,0,30.5,20.781757812499997,51.97309353751835,1008.830942862849,36.85680496212969,240453.5
1713407317.2,0,0,34.0,20.814960937499997,51.876597731017476,1008.8334187990537,36.83611804154649,241622.0
1713407319.2,0,0,24.5,20.850703125000003,51.78361506256666,1008.8391675403298,36.78808638986874,243228.0
1713407321.2,0,0,27.5,20.885078125,51.684214226716485,1008.8365161310574,36.81023929051036,244856.0
1713407323.18,0,0,27.5,20.9137890625,51.59356511004268,1008.8351420473905,36.82171999208339,246679.0
1713407325.2,0,0,28.0,20.93322265625,51.489221072536466,1008.8291326183212,36.87192992922432,248179.0
1713407327.22,0,0,27.5,20.9501171875,51.30929339613318,1008.8347981435545,36.8245933676509,250317.5
1713407329.19,0,0,25.0,20.971015625,51.17079224599648,1008.8452576464431,36.73720277670441,249867.0
1713407331.2,0,0,35.5,20.97609375,51.0397992504461,1008.8421345915348,36.763296240129534,252223.0
1713407333.18,0,0,35.5,20.98322265625,50.96238635515725,1008.8362105897553,36.81279217934075,253510.5
1713407335.2,0,0,23.5,20.9864453125,50.8657354459623,1008.8326889764155,36.84221584183391,254072.5
1713407337.22,0,0,29.5,20.9833203125,50.79023797860533,1008.831972041394,36.848205974783326,256978.5
1713407339.2,0,0,34.0,20.963984375,50.740889896982615,1008.8337477285447,36.83336978073815,259468.5
1713407341.21,0,0,32.0,20.93947265625,50.70029268601181,1008.8411229985654,36.77174825633237,261125.5
1713407343.18,0,0,32.0,20.92541015625,50.64225572212517,1008.8497683844555,36.699515137847456,260830.5
1713407345.19,0,0,24.0,20.913105468749997,50.63759083773611,1008.848975918205,36.70613626537675,261715.0
1713407347.22,0,0,33.5,20.892109375,50.6255893531456,1008.8550635067038,36.6552741035008,263000.0
1713407349.19,0,0,29.0,20.8805859375,50.611647583689134,1008.8520301024489,36.68061835315359,262108.5
1713407351.15,0,0,29.0,20.8805859375,50.611647583689134,1008.8520301024489,36.68061835315359,262108.5
1713407353.21,0,0,36.5,20.871210937500003,50.638604740074506,1008.8375615467049,36.801504732930425,262504.0
1713407355.21,0,0,27.5,20.86154296875,50.64677358920907,1008.8393240929893,36.7867783357732,262507.5
1713407357.23,0,0,34.5,20.8551953125,50.6428542633027,1008.8386066009027,36.79277309351846,261224.0
1713407359.2,0,0,38.5,20.85626953125,50.683627370049024,1008.8386062616008,36.79277593786462,261026.5
1713407361.18,0,0,38.5,20.857539062500003,50.727560150324315,1008.8459617331744,36.73132004876334,263000.5
1713407363.2,0,0,30.5,20.85861328125,50.73707624289803,1008.8433228633174,36.75336809311836,263598.5
1713407365.2,0,0,34.0,20.855488281249997,50.730430623790554,1008.8426042626322,36.759372103017014,264198.5
1713407367.22,0,0,25.0,20.8473828125,50.73567063274774,1008.8425266703687,36.76002042613884,263900.0
1713407369.21,0,0,27.5,20.84220703125,50.744404793367295,1008.8322940053683,36.845515903160845,264099.0
1713407371.17,0,0,27.5,20.828046875,50.73950546991993,1008.8363748254966,36.81141992128519,267461.0
1713407373.2,0,0,28.0,20.810664062500003,50.69668211800993,1008.8307811450682,36.858156150526554,268482.0
1713407375.21,0,0,28.0,20.80158203125,50.67366328379419,1008.8361386861721,36.813392949514764,268171.5
1713407377.22,0,0,30.5,20.78703125,50.69060131445686,1008.8492505756712,36.703841467956806,269210.0
1713407379.19,0,0,30.5,20.769453125,50.7071619935129,1008.8354194294443,36.81940242865568,269627.0
1713407381.19,0,0,35.5,20.749921875,50.67971183948619,1008.8421325138643,36.76331359943405,270046.0
1713407383.2,0,0,36.5,20.73244140625,50.66189969464223,1008.8407700502692,36.774697167143735,271417.5
1713407385.2,0,0,25.5,20.7126171875,50.6719263606237,1008.8434824141647,36.75203501859136,271415.5
1713407387.22,0,0,32.0,20.692402343749997,50.69753398254741,1008.8358810417028,36.81554556671381,269836.0
1713407389.22,0,0,32.0,20.66642578125,50.71929838775884,1008.8337908215524,36.833009721844235,270466.0
1713407391.2,0,0,27.0,20.65353515625,50.773969499003314,1008.8232330988742,36.92122180252156,269002.5
1713407393.2,0,0,28.5,20.65060546875,50.854928480346594,1008.8166772179451,36.97599800119932,266119.5
