co2,time
320.08935546875,0.015047311782836914
244.49337768554688,2.0311365127563477
324.2101745605469,4.047088861465454
521.3941650390625,6.062741994857788
497.4010009765625,8.078639268875122
488.44482421875,10.094645738601685
483.21807861328125,12.109966039657593
469.4980163574219,14.125679969787598
455.09320068359375,16.141337394714355
443.718994140625,18.156988620758057
456.3113098144531,20.172662258148193
462.46295166015625,22.18880605697632
464.8917236328125,24.20446538925171
423.8614196777344,26.220086574554443
410.33355712890625,28.23590850830078
440.7015686035156,30.251999855041504
529.1812133789062,32.26771688461304
525.9451904296875,34.28335762023926
429.5487976074219,36.299015522003174
327.6521301269531,38.31468892097473
362.9589538574219,40.330374240875244
478.6978759765625,42.345749616622925
312.5235595703125,44.36138963699341
555.5422973632812,46.377044439315796
438.5870666503906,48.39267659187317
549.9754028320312,50.408304929733276
860.4647827148438,52.423940896987915
815.4124145507812,54.43963074684143
771.6621704101562,56.455475091934204
704.2535400390625,58.47146940231323
596.082763671875,60.485755920410156
576.0692138671875,62.50173568725586
393.2320556640625,64.51771521568298
545.5477905273438,66.5340006351471
587.7855834960938,68.5505588054657
612.0028076171875,70.56600379943848
590.29052734375,72.5820426940918
597.5966186523438,74.59790062904358
580.7572021484375,76.61385822296143
454.41473388671875,78.62995147705078
403.0614929199219,80.64585137367249
678.3633422851562,82.66215562820435
751.39501953125,84.67812871932983
759.8743286132812,86.69415521621704
659.7850341796875,88.71013569831848
636.652099609375,90.72611737251282
612.4210815429688,92.74210500717163
521.7205810546875,94.75808954238892
517.6258544921875,96.77407336235046
416.6298522949219,98.79005479812622
511.19476318359375,100.80604219436646
672.8809814453125,102.8219256401062
485.4368896484375,104.83799624443054
744.2860107421875,106.85391402244568
668.243408203125,108.87024736404419
639.3856811523438,110.88627123832703
620.1664428710938,112.90214014053345
601.688720703125,114.9479570388794
561.8933715820312,116.99410152435303
551.5154418945312,119.04588103294373
513.1089477539062,121.09903144836426
529.0076904296875,123.15089130401611
507.94940185546875,125.20257043838501
544.2487182617188,127.2502703666687
555.1578979492188,129.30890250205994
518.9007568359375,131.3559648990631
491.241455078125,133.41366410255432
519.0628051757812,135.4592571258545
484.983154296875,137.5114290714264
466.34490966796875,139.56477284431458
489.37921142578125,141.61061453819275
496.6234436035156,143.66322588920593
500.6598205566406,145.71464705467224
521.8603515625,147.77240014076233
541.0113525390625,149.82524299621582
544.316650390625,151.87894558906555
552.990478515625,153.9319291114807
534.327392578125,155.98406744003296
527.5126342773438,158.03585410118103
525.609375,160.08871412277222
506.6808776855469,162.1423943042755
507.98089599609375,164.19424104690552
530.4279174804688,166.24720931053162
545.5364379882812,168.29896783828735
533.294677734375,170.34959363937378
575.60888671875,172.39516234397888
622.5711059570312,174.4468855857849
526.3795776367188,176.49866724014282
534.1679077148438,178.551992893219
609.8976440429688,180.60497570037842
