Time,Latitude,Longitude,Temperature,Humidity,Pressure,Altitude,VOC,counts
1713401478.8,0,0,21.437128906250003,48.996791664447485,1007.7500422072596,45.89186706455475,122320.0,29.5
1713401480.8,0,0,21.44513671875,48.98227668188136,1007.7420027785416,45.959096640861716,122576.0,24.5
1713401482.77,0,0,21.45802734375,48.98075622822515,1007.7366608763425,46.00376842753643,122489.5,24.5
1713401484.8,0,0,21.46955078125,48.98526689560116,1007.7361262252223,46.008239470137916,122789.0,26.0
1713401486.76,0,0,21.46955078125,48.98526689560116,1007.7361262252223,46.008239470137916,122789.0,21.5
1713401488.8,0,0,21.4809765625,48.97427011925511,1007.7363116995766,46.00668844958555,122489.5,29.0
1713401490.78,0,0,21.49240234375,48.95397752051253,1007.7400179414433,45.97569484996155,122703.0,29.0
1713401492.8,0,0,21.506953125,48.937167398087844,1007.7400269030618,45.97561992133181,122873.0,25.5
1713401494.8,0,0,21.524531250000003,48.930024612283646,1007.746742747561,45.919458651001875,121983.0,27.0
1713401496.81,0,0,21.5426953125,48.9446430849478,1007.7385677295152,45.98782230025026,122109.0,30.5
1713401498.8,0,0,21.5565625,48.94014443806526,1007.7295325670343,46.06337941661044,122363.5,25.5
1713401500.79,0,0,21.5657421875,48.910284080603205,1007.7295651253244,46.06310716181993,122703.0,25.5
1713401502.79,0,0,21.57599609375,48.89914686226602,1007.7260698415678,46.09233682165249,122832.0,24.0
1713401504.8,0,0,21.5852734375,48.89718481334023,1007.7271415964651,46.083374194806666,123129.5,26.5
1713401506.81,0,0,21.59083984375,48.94434613372748,1007.7309541664083,46.05149116000841,122575.0,31.0
1713401508.79,0,0,21.6012890625,49.122362938782004,1007.7268962793885,46.08542564133231,121899.0,25.0
1713401510.8,0,0,21.608515625,49.300153406800554,1007.7210941946531,46.13394636126796,121733.5,25.0
1713401512.79,0,0,21.61310546875,49.337982345946486,1007.7206691479471,46.137500940816686,121900.0,25.0
1713401514.79,0,0,21.619648437499997,49.29841797180336,1007.7287183103043,46.070188803167994,122787.5,28.0
1713401516.8,0,0,21.6294140625,49.22511098319537,1007.7270640307731,46.08402279917685,122873.0,24.0
1713401518.79,0,0,21.64484375,49.17424897926496,1007.7284998382262,46.07201571288263,122320.5,24.0
1713401520.8,0,0,21.660078125,49.14509430021456,1007.7225710396137,46.121596003511954,122745.0,29.5
1713401522.8,0,0,21.67287109375,49.090828106578925,1007.7249803441132,46.10144791254842,122362.5,28.5
1713401524.82,0,0,21.6846875,49.017852444131165,1007.7178681289804,46.16092483111927,123732.5,29.0
1713401526.8,0,0,21.69513671875,48.954032678332695,1007.7217305987789,46.12862431334377,123172.5,31.0
1713401528.79,0,0,21.71251953125,48.891086667009056,1007.7219496184733,46.126792726710875,123043.5,31.0
1713401530.82,0,0,21.72892578125,48.855918056720185,1007.7302591926475,46.05730294852053,123086.5,29.0
1713401532.81,0,0,21.744648437499997,48.79589544725576,1007.7330477586697,46.03398333772776,122575.0,29.5
1713401534.76,0,0,21.744648437499997,48.79589544725576,1007.7330477586697,46.03398333772776,122575.0,32.0
1713401536.81,0,0,21.760859375,48.74523897290371,1007.728706737193,46.07028549430466,122915.5,30.5
1713401538.79,0,0,21.775507812500003,48.68821319793172,1007.7323805081157,46.0395633166447,122917.0,30.5
1713401540.81,0,0,21.796015625000003,48.74025326882495,1007.7253680107794,46.09820597465698,122278.5,27.0
1713401542.8,0,0,21.81037109375,48.7915551249811,1007.7312033803488,46.049407087440194,122617.5,22.0
1713401544.79,0,0,21.81974609375,48.76173525807668,1007.7333062146158,46.031822002287285,123129.0,31.5
1713401546.78,0,0,21.8341015625,48.71085673489529,1007.7356171750855,46.012496445808395,123086.5,31.5
1713401548.8,0,0,21.85392578125,48.666850003516885,1007.7310054933221,46.051061939270866,122405.5,23.0
1713401550.8,0,0,21.874628906250003,48.62605478312203,1007.7287083241813,46.0702722257733,122660.0,27.5
1713401552.8,0,0,21.893671875000003,48.60981569046129,1007.7210547864757,46.13427589735335,123215.5,23.5
1713401554.8,0,0,21.91095703125,48.57170687552448,1007.7272653646518,46.08233918215349,122958.0,24.0
1713401556.8,0,0,21.929218749999997,48.53681654224859,1007.7253796911144,46.098108291696036,122490.5,24.0
1713401558.8,0,0,21.9364453125,48.534606170697536,1007.7204450603525,46.13937484459242,123818.5,23.5
1713401560.79,0,0,21.93712890625,48.47593131604114,1007.7136330693736,46.19634132355965,123952.0,27.0
1713401562.8,0,0,21.9430859375,48.38701012158022,1007.6978149278967,46.32862461485122,123430.0,24.0
1713401564.81,0,0,21.954121093749997,48.40071863375721,1007.7026236212494,46.28841043988491,123001.0,33.0
1713401566.77,0,0,21.9688671875,48.54475492171328,1007.7082067347105,46.24172022420008,122746.0,33.0
1713401568.83,0,0,21.982929687499997,48.63930033765779,1007.7038626213896,46.278048964568015,123044.0,28.5
1713401570.8,0,0,21.99435546875,48.718095122315546,1007.7022595152148,46.291455386022335,122366.0,22.5
1713401572.81,0,0,22.002265625,48.781006266915384,1007.7046056410951,46.271835269507115,122406.5,25.5
1713401574.78,0,0,22.01115234375,48.85026157796678,1007.7006169885482,46.30519147328606,122027.0,25.5
1713401576.82,0,0,22.024921875,48.92324242843999,1007.7028398507607,46.28660216187808,122151.5,30.5
1713401578.8,0,0,22.0395703125,48.95604839956838,1007.7056162116472,46.26338411108581,121857.0,30.5
1713401580.78,0,0,22.0395703125,48.95604839956838,1007.7056162116472,46.26338411108581,121857.0,28.5
1713401582.8,0,0,22.05392578125,48.9175088288081,1007.7114377132625,46.214700437593834,122617.5,23.5
1713401584.78,0,0,22.0690625,48.85427455980357,1007.7141287353512,46.1921962086973,121815.0,23.5
1713401586.8,0,0,22.0852734375,48.7788022739118,1007.7176919355782,46.162398284576895,121983.0,29.0
1713401588.8,0,0,22.099238281250003,48.68760111679175,1007.7299226326062,46.06011745308082,122067.0,21.5
1713401590.8,0,0,22.11544921875,48.593621074702924,1007.7237911228357,46.11139290772448,122704.0,26.0
1713401592.78,0,0,22.13693359375,48.50342785505259,1007.7192194960298,46.149623804058365,123173.0,26.0
1713401594.8,0,0,22.15578125,48.40677017985483,1007.7173901131754,46.16492232129389,122959.0,29.0
1713401596.8,0,0,22.16994140625,48.30649976409829,1007.7167177504848,46.17054508138357,123045.0,30.5
1713401598.81,0,0,22.182734375000003,48.19376296201744,1007.7138121066221,46.194844107855296,122532.5,31.5
1713401600.83,0,0,22.195429687500003,48.15207803091491,1007.7089835901977,46.23522358587008,123002.0,27.0
1713401602.79,0,0,22.21046875,48.13229649516148,1007.712387482315,46.20675779634842,122872.5,27.0
1713401604.81,0,0,22.2169140625,48.080607779252574,1007.7070472514918,46.25141668213422,123646.5,26.0
1713401606.81,0,0,22.2188671875,47.99136709010879,1007.7128801541107,46.202637727497645,123473.0,29.5
1713401608.8,0,0,22.2200390625,47.914408573642525,1007.716556178654,46.171896247884156,124079.5,29.0
1713401610.78,0,0,22.22189453125,47.84064810561597,1007.7072470393064,46.2497459270673,123560.0,29.0
1713401612.8,0,0,22.22384765625,47.773092356510745,1007.7077919426413,46.24518903044553,123775.5,22.5
1713401614.8,0,0,22.2223828125,47.73286839910773,1007.712450918758,46.206227285256006,123602.5,27.5
1713401616.8,0,0,22.225703125,47.785643348800306,1007.7143467495271,46.1903730420213,123516.5,30.5
1713401618.79,0,0,22.2266796875,47.90596484744406,1007.7203478906277,46.140187420816574,123131.0,21.0
1713401620.77,0,0,22.224140625,47.979666967067274,1007.7126769514969,46.204337053402526,123301.0,21.0
1713401622.8,0,0,22.234980468750003,47.97789788205712,1007.7030536403722,46.28481431532888,124080.5,22.5
1713401624.79,0,0,22.2395703125,47.975370214122854,1007.6973271115235,46.33270406206171,123302.0,32.5
1713401626.8,0,0,22.2462109375,48.068738766705906,1007.6931858783729,46.36733646565756,122282.5,27.5
1713401628.76,0,0,22.2462109375,48.068738766705906,1007.6931858783729,46.36733646565756,122282.5,30.5
1713401630.77,0,0,22.25216796875,48.19913008343434,1007.6905724434762,46.389192225907394,121899.0,30.5
1713401632.79,0,0,22.256464843750003,48.28305966507767,1007.6905366550745,46.38949151261216,123258.0,29.5
1713401634.8,0,0,22.2501171875,48.28846538731614,1007.6863428805402,46.42456355039178,122702.0,33.0
1713401636.81,0,0,22.24953125,48.28839393627007,1007.6933185926347,46.36622659155965,123301.0,36.0
1713401638.8,0,0,22.24259765625,48.25047313304748,1007.68728667598,46.41667079138308,123603.0,36.0
1713401640.8,0,0,22.2368359375,48.16329275140324,1007.6849306201507,46.43637408365983,124123.5,25.0
1713401642.8,0,0,22.21359375,48.28403883573084,1007.7033883920919,46.28201504077661,126795.5,30.0
1713401644.79,0,0,22.1747265625,48.26074451777551,1007.7650687866044,45.76620934108915,128920.0,31.0
1713401646.81,0,0,22.09728515625,48.14941290925191,1007.7892944847285,45.56362686888217,130151.0,30.0
1713401648.78,0,0,22.02423828125,48.26712603988885,1007.8092123479273,45.397071289696456,131068.0,30.0
1713401650.8,0,0,21.9407421875,48.423815550087895,1007.8560802421464,45.00516677895237,131799.5,32.5
1713401652.8,0,0,21.8505078125,48.57360750388239,1007.8883744421778,44.73513413133087,132490.5,27.5
1713401654.83,0,0,21.76388671875,48.649655795321216,1007.9001054319635,44.63704587307112,132590.0,32.5
1713401656.81,0,0,21.64767578125,48.697355148058485,1007.9250851950624,44.42818061393518,131653.0,30.5
1713401658.77,0,0,21.52091796875,49.0132718915533,1007.9318784850516,44.371380216675554,133189.0,30.5
1713401660.79,0,0,21.414375,49.27004665307557,1007.9496378171998,44.222891332596056,132739.0,23.5
1713401662.79,0,0,21.31818359375,49.422773869155904,1007.9605003470442,44.13206889067226,133139.0,36.0
1713401664.79,0,0,21.22375,49.5789481196723,1007.9785929300565,43.98079712657487,133541.0,28.0
1713401666.78,0,0,21.162421875,49.79842099971955,1007.985666425041,43.92165632073523,132790.0,28.0
1713401668.8,0,0,21.1364453125,49.975782586416464,1007.9942216043685,43.85012776834326,133090.5,23.5
1713401670.79,0,0,21.099726562500003,50.183173408223546,1008.0124796104869,43.697477244385084,132492.5,19.5
