Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1713400024.49,0,0,2489.0,26.63302734375,77.00234681032495,865.4730366198846,1396.9102265329377,42713.0
1713400026.44,0,0,41.5,18.9329296875,54.0130468467051,1004.7388902301022,71.10300990048975,34347.0
1713400028.46,0,0,31.5,19.0575390625,53.8735053947952,1004.725935193406,71.21160920482859,51705.5
1713400030.42,0,0,31.5,19.16876953125,53.67204965790581,1004.7278869540198,71.19524793453155,61726.5
1713400032.45,0,0,29.5,19.235468750000003,53.4555559401324,1004.7272137522089,71.20089129958069,68959.5
1713400034.44,0,0,36.0,19.235468750000003,53.4555559401324,1004.7272137522089,71.20089129958069,68959.5
1713400036.45,0,0,31.0,19.293964843749997,53.2572232032935,1004.7201384895529,71.26020209145048,74317.0
1713400038.43,0,0,31.0,19.3503125,53.0904297950143,1004.7183108442877,71.2755230151523,78296.0
1713400040.47,0,0,34.0,19.389765625,52.9374101908082,1004.7230932046332,71.23543315670784,81690.5
1713400042.44,0,0,29.0,19.40861328125,52.79451324486595,1004.7196591909869,71.26422001915356,84255.5
1713400044.45,0,0,43.5,19.43556640625,52.6843060433752,1004.7215647893968,71.24824561854373,86605.0
1713400046.46,0,0,43.5,19.4856640625,52.60548569208954,1004.722656705221,71.23909225938155,88466.5
1713400048.43,0,0,43.5,19.5440625,52.508828561350214,1004.7179867270144,71.27824005615247,89998.5
1713400050.44,0,0,29.0,19.61056640625,52.438454489537094,1004.716882020187,71.28750070279474,91251.5
1713400052.46,0,0,37.0,19.665058593749997,52.37918285815626,1004.7242335391968,71.22587390583428,92636.0
1713400054.45,0,0,34.0,19.71251953125,52.36314570906477,1004.7332599032624,71.15020760492656,95867.0
1713400056.46,0,0,34.0,19.78068359375,52.33398331962346,1004.7409626383892,71.08563743532919,96469.0
1713400058.44,0,0,31.5,19.846308593750003,52.28245051993464,1004.7453797522471,71.04861002804842,97532.5
1713400060.44,0,0,38.0,19.89826171875,52.219745994702116,1004.7450222102485,71.05160719035997,98759.0
1713400062.47,0,0,35.0,19.928828125000003,52.1291629772322,1004.7483797820282,71.02346175136964,99396.0
1713400064.45,0,0,30.0,19.94943359375,51.99960411601863,1004.7433772328891,71.06539655409165,100411.5
1713400066.43,0,0,30.0,19.99181640625,51.88545896307891,1004.7396689687566,71.09648191561251,101013.5
1713400068.45,0,0,35.0,20.07130859375,51.77291338646593,1004.7438222812101,71.06166589446117,102245.0
1713400070.45,0,0,38.5,20.1426953125,51.63742174625211,1004.746141305995,71.04222618742554,102806.5
1713400072.46,0,0,41.0,20.18390625,51.504487767064504,1004.7492686854648,71.01601031604781,104197.5
1713400074.44,0,0,37.5,20.2255078125,51.40618900101002,1004.7512693245501,70.99923963683416,104230.0
1713400076.47,0,0,37.5,20.253925781249997,51.31255105159618,1004.7502002825725,71.00820104521023,104297.0
1713400078.45,0,0,39.5,20.267695312500003,51.245320152369416,1004.7454328602248,71.04816483938487,104570.5
1713400080.45,0,0,34.0,20.249531249999997,51.192907797965056,1004.7491792662122,71.01675989334814,104259.0
1713400082.42,0,0,33.0,20.249531249999997,51.192907797965056,1004.7491792662122,71.01675989334814,104259.0
1713400084.43,0,0,33.0,20.2258984375,51.208744066163575,1004.7501496845139,71.00862519882638,105418.0
1713400086.44,0,0,35.5,20.1817578125,51.269015593262665,1004.7492763264697,71.01594627661751,104815.0
1713400088.44,0,0,34.5,20.14962890625,51.3590263897881,1004.7407669045754,71.08727821097119,104909.5
1713400090.44,0,0,43.5,20.16505859375,51.44564071863921,1004.7404725725278,71.08974552069309,105629.0
1713400092.45,0,0,43.0,20.17443359375,51.47505468540241,1004.7399596000066,71.09404564095108,107067.5
1713400094.42,0,0,43.0,20.2096875,51.510869432871125,1004.7439018454228,71.06099888074438,107099.5
1713400096.44,0,0,34.0,20.2497265625,51.50649535304056,1004.7415908698797,71.0803711574898,107067.5
1713400098.44,0,0,39.5,20.27423828125,51.49075222228488,1004.74380891381,71.0617779001888,106360.0
1713400100.45,0,0,30.5,20.2841015625,51.47002822175149,1004.747602604057,71.02997654127402,106744.5
1713400102.47,0,0,30.5,20.28302734375,51.451067678382294,1004.7432138091981,71.06676650793392,107626.0
1713400104.45,0,0,30.5,20.2571484375,51.41643947572055,1004.7457944688058,71.04513357930679,109486.5
1713400106.45,0,0,42.5,20.25138671875,51.409441485748836,1004.7478142473134,71.0282024404268,108117.5
1713400108.45,0,0,34.5,20.269648437500003,51.40232789823661,1004.7494984499733,71.01408435847449,108346.5
1713400110.45,0,0,31.5,20.299824218749997,51.41239661867815,1004.7504128250262,71.00641937767207,107984.5
1713400112.44,0,0,31.5,20.34923828125,51.38724603219885,1004.747565626886,71.0302865198459,109081.5
1713400114.45,0,0,30.0,20.34845703125,51.34010430763597,1004.7418974765874,71.07780095133383,108379.5
1713400116.45,0,0,37.5,20.301484375,51.31225205707654,1004.7320342850894,71.1604816663014,110237.0
1713400118.45,0,0,27.5,20.2618359375,51.34489598018652,1004.733235941404,71.15040844631164,109660.0
1713400120.45,0,0,36.5,20.24201171875,51.38944418045217,1004.7448160565723,71.0533353375763,108746.5
1713400122.45,0,0,36.5,20.228828125,51.422289086627885,1004.744388147966,71.0569223589465,109493.0
1713400124.45,0,0,29.0,20.224628906249997,51.46568117235324,1004.7445640654142,71.05544768263395,109897.0
1713400126.45,0,0,44.0,20.22140625,51.487239648814636,1004.7542402237189,70.97433564038911,109931.5
1713400128.45,0,0,34.0,20.20568359375,51.51664199884233,1004.7646020734685,70.88747637327882,109826.0
