co2,time
737.6217651367188,0.013886690139770508
739.2422485351562,2.030529022216797
736.7362060546875,4.0461485385894775
733.8355102539062,6.062319040298462
732.21435546875,8.078148603439331
732.5035400390625,10.093868017196655
732.9609375,12.11021637916565
733.2189331054688,14.125854969024658
734.7786865234375,16.141478061676025
735.8299560546875,18.15710973739624
736.055908203125,20.171509504318237
733.8770751953125,22.187137365341187
730.1207885742188,24.202869653701782
746.8749389648438,26.217525005340576
788.478515625,28.23330068588257
896.0074462890625,30.247708797454834
1118.4312744140625,32.26358199119568
1315.6680908203125,34.27922201156616
1287.365234375,36.2948477268219
1273.125244140625,38.3106906414032
1232.9351806640625,40.326701641082764
1179.521240234375,42.34269714355469
1097.0506591796875,44.35868287086487
926.5958251953125,46.37374567985535
846.5283813476562,48.3897271156311
828.2284545898438,50.405707597732544
814.54248046875,52.41986966133118
820.9129028320312,54.435874700546265
807.3273315429688,56.453632831573486
800.2584838867188,58.469619035720825
794.7528076171875,60.4842426776886
780.7568969726562,62.50023365020752
772.3289184570312,64.51620984077454
766.5535888671875,66.53220415115356
761.8504028320312,68.54786515235901
754.7921752929688,70.56387853622437
749.3363037109375,72.58026647567749
735.671630859375,74.59628391265869
725.3250732421875,76.61236333847046
711.8951416015625,78.62791848182678
695.134521484375,80.6439573764801
679.5352172851562,82.65998125076294
662.2501831054688,84.6758713722229
641.2510375976562,86.69186997413635
639.5686645507812,88.70792865753174
642.1728515625,90.72446036338806
646.7791748046875,92.74045205116272
649.286376953125,94.75643134117126
651.39453125,96.79033589363098
655.5028076171875,98.83809995651245
651.6685791015625,100.883784532547
652.5451049804688,102.93549990653992
653.0457763671875,104.98136901855469
648.0390625,107.02692985534668
649.6604614257812,109.08128094673157
647.0439453125,111.12707614898682
647.760986328125,113.17884755134583
648.5706176757812,115.22728228569031
649.7401123046875,117.27283668518066
645.9364013671875,119.32997179031372
646.16943359375,121.37579035758972
646.7655639648438,123.42772936820984
645.5013427734375,125.47367310523987
643.93505859375,127.5269296169281
641.4903564453125,129.57407546043396
639.7625732421875,131.62653470039368
637.2592163085938,133.6783299446106
637.1204833984375,135.7302165031433
637.020751953125,137.78195357322693
633.5847778320312,139.82803988456726
636.03564453125,141.87970280647278
635.0950927734375,143.93142175674438
637.339599609375,145.98447585105896
639.7573852539062,148.03688144683838
642.0653686523438,150.08945631980896
642.8883666992188,152.13552331924438
644.9027709960938,154.18724703788757
645.784912109375,156.23938512802124
646.5515747070312,158.2911503314972
646.6477661132812,160.3430142402649
646.0535278320312,162.39474940299988
646.0472412109375,164.4464967250824
645.15380859375,166.49868726730347
643.70068359375,168.55039405822754
640.35791015625,170.6024465560913
638.4189453125,172.6541872024536
638.4227294921875,174.7059600353241
636.7825927734375,176.7577531337738
644.29296875,178.80950450897217
653.6592407226562,180.86226058006287
