co2,time
721.005859375,0.015419244766235352
721.483154296875,2.0310842990875244
722.0668334960938,4.046734094619751
722.2810668945312,6.062883377075195
723.1182861328125,8.078997135162354
723.4834594726562,10.094640493392944
723.7841796875,12.110292911529541
723.9440307617188,14.12591290473938
723.6605224609375,16.14157795906067
722.797607421875,18.157466888427734
722.1398315429688,20.173467874526978
722.2398071289062,22.1895010471344
722.3696899414062,24.20555305480957
721.7066040039062,26.222229480743408
721.8179321289062,28.23823308944702
722.0213623046875,30.254244327545166
721.7577514648438,32.27024817466736
721.8529052734375,34.2864944934845
721.7474365234375,36.30252933502197
722.86865234375,38.31815147399902
723.784912109375,40.33440446853638
724.5056762695312,42.35039281845093
725.7317504882812,44.366482973098755
726.399658203125,46.3824622631073
727.5972900390625,48.39844465255737
728.1137084960938,50.4144344329834
728.552734375,52.430421113967896
728.0756225585938,54.44645619392395
727.2999267578125,56.46248126029968
727.386474609375,58.47849893569946
727.734375,60.49451756477356
727.5012817382812,62.51049590110779
727.2081298828125,64.52651333808899
728.2892456054688,66.54249835014343
728.7847290039062,68.55889916419983
728.172607421875,70.57493162155151
728.870361328125,72.59136629104614
728.607421875,74.6073145866394
729.4073486328125,76.62332653999329
729.0227661132812,78.63931560516357
729.8915405273438,80.66732811927795
729.81689453125,82.71920776367188
730.376708984375,84.76506638526917
730.567626953125,86.81679344177246
731.0873413085938,88.86847925186157
731.41943359375,90.92109608650208
731.2535400390625,92.97129130363464
731.2565307617188,95.02320718765259
731.3526000976562,97.06922674179077
731.2595825195312,99.1190812587738
730.4929809570312,101.17110133171082
729.4625854492188,103.22315645217896
728.4945068359375,105.26915121078491
727.9676513671875,107.32086634635925
728.2210083007812,109.36702871322632
729.2565307617188,111.41874718666077
729.435302734375,113.46512603759766
729.6041870117188,115.51289677619934
730.3162231445312,117.56095480918884
730.1940307617188,119.61350393295288
730.2206420898438,121.66045379638672
730.9121704101562,123.71106338500977
730.7374877929688,125.757169008255
731.40673828125,127.80305314064026
731.4194946289062,129.8483760356903
730.5308227539062,131.90007519721985
730.626953125,133.94587230682373
730.2547607421875,135.9976305961609
730.668212890625,138.04341197013855
731.3434448242188,140.09611177444458
731.7433471679688,142.14194440841675
732.0591430664062,144.18782758712769
731.854736328125,146.23402380943298
731.5511474609375,148.28577256202698
731.18603515625,150.33162140846252
731.45263671875,152.3774585723877
731.3339233398438,154.42936253547668
732.1080322265625,156.47536277770996
731.0108642578125,158.5212278366089
730.5161743164062,160.56795978546143
729.2525634765625,162.6197006702423
729.0672607421875,164.6636130809784
728.3868408203125,166.7153239250183
728.601318359375,168.76217126846313
728.8109741210938,170.80918049812317
729.7105712890625,172.85506105422974
729.6594848632812,174.90066409111023
729.6375732421875,176.9514605998993
730.2415771484375,178.99696969985962
730.0537109375,181.04871821403503
