co2,time
534.1973266601562,0.014214515686035156
511.17730712890625,2.0298759937286377
523.51953125,4.045674085617065
515.0076293945312,6.060419082641602
480.1490478515625,8.07620644569397
477.4666442871094,10.091972589492798
493.8977355957031,12.108026504516602
480.5361633300781,14.123658418655396
468.1277160644531,16.139317274093628
468.0608215332031,18.155009269714355
474.9342041015625,20.170600414276123
493.41033935546875,22.186221837997437
544.1600341796875,24.20001244544983
556.1741333007812,26.21479082107544
616.8733520507812,28.23059606552124
698.403076171875,30.246216773986816
773.2369384765625,32.26186728477478
790.582763671875,34.276097536087036
709.9757080078125,36.29173040390015
668.5176391601562,38.30739998817444
655.7178344726562,40.3230094909668
617.5481567382812,42.33867263793945
469.6524353027344,44.354424476623535
411.06085205078125,46.37009572982788
466.9884338378906,48.385969161987305
469.4750061035156,50.40195035934448
466.6637878417969,52.416404008865356
459.1673889160156,54.43244647979736
493.6408386230469,56.44845461845398
503.2315368652344,58.46467113494873
511.0900573730469,60.480661392211914
543.2703247070312,62.496644496917725
548.3062744140625,64.51304030418396
537.3120727539062,66.52909183502197
527.8245239257812,68.54507160186768
522.9842529296875,70.56040334701538
514.1062622070312,72.57686305046082
515.913330078125,74.59285950660706
511.4752502441406,76.6088297367096
487.9315490722656,78.62487530708313
494.80096435546875,80.6404013633728
489.50653076171875,82.65639996528625
470.49871826171875,84.67244362831116
419.179443359375,86.68845987319946
600.4786987304688,88.70449113845825
1097.8856201171875,90.72081637382507
953.1190185546875,92.73680067062378
839.5280151367188,94.75279808044434
742.520751953125,96.76879167556763
609.8685302734375,98.78479385375977
538.4210205078125,100.80085158348083
511.2628173828125,102.81687021255493
507.3806457519531,104.83289504051208
506.2554016113281,106.86690330505371
501.84906005859375,108.9187228679657
471.8597106933594,110.96423816680908
456.73834228515625,113.01587224006653
483.60028076171875,115.0741696357727
503.933837890625,117.12025046348572
491.09490966796875,119.17527222633362
407.2096252441406,121.22137379646301
508.498291015625,123.2724244594574
525.7289428710938,125.3241720199585
565.8063354492188,127.37593102455139
574.7354125976562,129.42774987220764
530.7744140625,131.47890543937683
532.62158203125,133.53128743171692
546.7229614257812,135.5851104259491
514.843994140625,137.63861751556396
505.2720031738281,139.68588185310364
468.4701843261719,141.73760771751404
497.7442626953125,143.78948712348938
519.042724609375,145.84128856658936
527.6434326171875,147.88676142692566
542.5714721679688,149.94034123420715
561.2532958984375,151.99208307266235
562.8233032226562,154.04461336135864
541.435302734375,156.09253072738647
518.6076049804688,158.14518356323242
531.1805419921875,160.19240260124207
663.8886108398438,162.24527645111084
722.6616821289062,164.29649543762207
637.3837890625,166.34863090515137
573.1827392578125,168.39462900161743
584.1140747070312,170.4463551044464
542.2894897460938,172.49818396568298
580.4374389648438,174.5502269268036
623.7562255859375,176.60197615623474
652.8670654296875,178.6537582874298
634.2435913085938,180.70549607276917
