Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1708559044.3468437,1,3,23.305,1010.8749702919004,41.20388396637257,19.792537119229628,106882
1708559045.3580182,1,3,23.28078125,1010.8395303353582,41.219358769607226,20.088164375898888,108608
1708559046.3687916,1,3,23.256953125,1010.8081772944935,41.24694819601483,20.349707061553964,109742
1708559047.3785822,1,3,23.23078125,1010.7866243977445,41.29239722237231,20.529502124250243,111711
1708559048.3893585,1,3,23.201875,1010.7553397130583,41.30736745299856,20.790485645407408,112987
1708559049.4001548,1,3,23.17296875,1010.7120430135584,41.346492114996934,21.15168674960172,113906
1708559050.4118533,1,3,23.1462109375,1010.6757786553635,41.361698772037215,21.454230449748017,115868
1708559051.423908,1,3,23.120625,1010.6363308895686,41.40119365456257,21.78334243694136,117406
1708559052.435987,1,3,23.0958203125,1010.6016239602716,41.43473919238228,22.07291031374247,118649
1708559053.4480734,2,3,23.072578125,1010.5609575435399,41.450333385182944,22.41220980693017,119918
1708559054.460154,2,3,23.047578125,1010.5276390502378,41.50199419164922,22.69021027709168,121302
1708559055.471036,2,3,23.014375,1010.5097356894006,41.51650676776138,22.83959412893876,123621
1708559056.4818134,2,3,22.9833203125,1010.4919991374456,41.5372984032771,22.98758825731814,124907
1708559057.492561,2,3,22.954609375,1010.4816185341833,41.528125779831086,23.074205184998117,127079
1708559058.5032985,2,3,22.9290234375,1010.4696117936815,41.519295376704484,23.174391684346773,129526
1708559059.5141017,2,3,22.904609375,1010.4647125871265,41.504551665982596,23.215271861514196,129626
1708559060.5260377,2,3,22.8813671875,1010.4600601306225,41.47785541271162,23.254093244509065,131966
1708559061.5385733,2,3,22.8622265625,1010.4657102565425,41.49389750497532,23.206947051005464,132800
1708559062.5511162,2,4,22.847578125,1010.4685980061655,41.462099572345416,23.182850962046057,134178
1708559063.5632823,2,4,22.8278515625,1010.4715476190303,41.4841174228005,23.158238728629772,135475
1708559064.575368,2,4,22.777265625,1010.4724981473325,41.46653803660712,23.150307319002938,138946
1708559065.5863087,1,3,22.7176953125,1010.4806664763628,41.41779900313185,23.082149299202797,138603
1708559066.5970783,1,3,22.6774609375,1010.4852292193407,41.413434580751286,23.044077137953295,139988
1708559067.6078792,1,3,22.6446484375,1010.4885117405792,41.50045147373305,23.01668741083456,141519
1708559068.6186378,1,3,22.596796875,1010.4820035057114,41.65235588556948,23.07099292616275,143697
1708559069.6295524,1,3,22.5258984375,1010.4916960005098,41.397010546202615,22.990117655983646,145186
1708559070.6414948,1,3,22.4516796875,1010.4975099637812,41.48555349746156,22.94160559185869,145689
1708559071.6523798,1,3,22.3895703125,1010.5098960579033,41.37019354495932,22.838256020681072,146834
1708559072.6631198,1,3,22.3344921875,1010.5203462301024,41.4547510739436,22.751060580084655,148652
1708559073.6739008,1,3,22.2747265625,1010.5314861598835,41.381914976011245,22.6581106587739,149444
1708559074.6846354,1,3,22.21046875,1010.5367860273093,41.356882785027956,22.613889642545193,150246
1708559075.6954036,1,3,22.14171875,1010.5225385236563,41.24096197019148,22.73276834235838,152564
1708559076.7074196,1,3,22.0774609375,1010.5329389125225,41.24007581399863,22.645989167445727,153539
1708559077.7194963,1,3,22.0118359375,1010.5256098012308,41.28122569765462,22.707142020129886,155527
1708559078.731579,1,3,21.9450390625,1010.5248597148275,41.31622834730167,22.71340063320484,156833
1708559079.74248,1,3,21.875703125,1010.5198292092131,41.350962249914986,22.755374545823056,158161
1708559080.753242,2,4,21.792890625,1010.5281189266075,41.41439555352187,22.686206266156205,158908
1708559081.764032,2,4,21.705390625,1010.5182366529999,41.45924709492788,22.76866267187365,159360
1708559082.7747726,2,4,21.6251171875,1010.5153174379567,41.5531427618349,22.793020347454043,162283
1708559083.7855875,2,6,21.536640625,1010.5157153785295,41.64015582972999,22.78969996268424,162597
1708559084.797492,2,6,21.4481640625,1010.5075217928626,41.72116198038803,22.858066809067786,163070
1708559085.808382,2,6,21.35265625,1010.5028896735292,41.81955657628212,22.89671716692622,163228
1708559086.8191254,2,6,21.2512890625,1010.4952225126748,41.92340164461006,22.96069219643279,164828
1708559087.8299239,2,6,21.1532421875,1010.4930878981792,42.03974556171836,22.97850355636298,166625
1708559088.840692,2,6,21.05578125,1010.4833438664325,42.16226303339116,23.059808767652036,166791
1708559089.8514562,2,6,20.951484375,1010.474048139146,42.302269554077874,23.137373871724666,168800
1708559090.863397,2,6,20.8473828125,1010.4735835759816,42.44844561156603,23.14125027967083,168800
1708559091.8754792,2,6,20.755,1010.4705363233808,42.61419199382307,23.16667720052081,171207
1708559092.887611,2,5,20.6680859375,1010.466385228269,42.76852817780053,23.201314916883426,171556
1708559093.8997068,2,5,20.5841015625,1010.4654155305788,42.92937539420406,23.209406319646508,173325
1708559094.9117768,2,5,20.4971875,1010.4663264088663,43.077866456602166,23.201805720673867,171033
1708559095.9226465,2,5,20.407734375,1010.4629360228497,43.2322685138239,23.23009598779469,177534
1708559096.9334424,2,5,20.324140625,1010.4642346985768,43.38134035372907,23.21925948899141,173683
1708559097.9442487,2,5,20.2352734375,1010.4617615496758,43.56041310147663,23.239896116874892,175130
1708559098.955018,2,5,20.1471875,1010.4691066325385,43.7153251503662,23.178606864994165,178099
1708559099.9661639,2,5,20.063203125,1010.4730655410087,43.883019348864025,23.145572868779087,177160
1708559100.9788666,2,5,19.983515625,1010.4705578272005,44.032994921994,23.166497767876717,178856
1708559101.9909608,2,4,19.9094921875,1010.480961810626,44.2020598234033,23.07968498486908,180780
1708559103.0029821,2,4,19.8372265625,1010.4977094006802,44.408202691781625,22.939941482219687,181169
1708559104.0151017,2,4,19.7649609375,1010.4905340792845,44.57778527253399,22.999812824645637,181953
1708559105.0272915,2,4,19.69015625,1010.4995461711867,44.77176874443278,22.92461540651331,184348
1708559106.0385475,2,4,19.6175,1010.4933743521251,45.009187962928976,22.97611336453969,182943
1708559107.0493243,2,4,19.5520703125,1010.4856875631572,45.204660695365575,23.040252661170296,184348
1708559108.0600643,3,5,19.50265625,1010.4946913994329,45.42061996912196,22.96512383645926,185364
1708559109.0707815,3,5,19.46671875,1010.5075909332871,45.60753827088538,22.85748990313859,186806
1708559110.0816002,3,5,19.441328125,1010.5075213927395,45.8081930909016,22.858070147687183,186806
1708559111.0938098,2,4,19.4231640625,1010.5110786316723,45.972831190169956,22.82838867862472,185658
1708559112.1059062,2,4,19.4227734375,1010.5343046857947,46.1953216360634,22.634593428258093,185979
1708559113.1180377,2,4,19.4378125,1010.5561979078532,46.52520888459756,22.451922461633284,185658
1708559114.1300771,1,1,19.4688671875,1010.5675061213796,46.5969882025128,22.357571122478593,187448
1708559115.1421642,1,1,19.494453125,1010.554254391514,46.83574032480746,22.468138492785606,189056
1708559116.1536448,1,1,19.5344921875,1010.5499593232219,46.87765541804111,22.5039751533178,191022
1708559117.1644044,1,2,19.58390625,1010.5546032763368,46.90203969889426,22.465227516088373,190582
1708559118.1751802,1,2,19.62609375,1010.5539059771918,46.91316422835375,22.471045544590382,191909
1708559119.1859486,1,2,19.6684765625,1010.5535292240023,46.91810133486321,22.474189047280984,193709
1708559120.1966813,1,3,19.7044140625,1010.5508361116316,46.99065796110009,22.49665950441657,196122
1708559121.207103,1,3,19.7473828125,1010.559963970707,46.896229094287904,22.42049980177556,198358
1708559122.2211049,1,3,19.784296875,1010.5589008438411,46.844616461203465,22.429370136397946,198835
1708559123.2331119,1,6,19.822578125,1010.5789081488465,46.87392843418067,22.262437901790875,199195
1708559124.2452252,1,6,19.87375,1010.5779137304694,46.84261745472834,22.270734832205903,200767
1708559125.2572777,1,6,19.9196484375,1010.5629170230611,46.79206155398824,22.39586067239736,201379
1708559126.2696257,1,6,19.9555859375,1010.548231689798,46.83973672899644,22.5183900025589,201256
1708559127.2804992,1,6,19.9940625,1010.5412235277845,46.64550857557877,22.576864185256476,202365
1708559128.2912612,1,6,20.035078125,1010.5077411603316,46.53859428626923,22.85623641263486,204241
1708559129.3020172,1,7,20.072578125,1010.4802898532746,46.468528607137976,23.085291900789315,203988
1708559130.3127897,1,7,20.0971875,1010.4687271622112,46.65130551530469,23.181773253723424,204493
1708559131.3240497,1,7,20.1137890625,1010.4573602836972,46.44231080638662,23.276621579845738,202737
1708559132.3356788,1,11,20.129609375,1010.4480938058571,46.47515083395959,23.353944230655944,207185
1708559133.347523,1,11,20.1471875,1010.4469044620267,46.489596207550875,23.363868562694098,206408
1708559134.3593824,1,11,20.164375,1010.4348095732454,46.47298815682412,23.464793398811437,206408
1708559135.3712656,2,14,20.1821484375,1010.4219897692196,46.46265045445397,23.57176830032354,204747
1708559136.383041,2,14,20.19484375,1010.4160034448101,46.48893292516595,23.6217215826253,205000
1708559137.393884,2,14,20.20734375,1010.4079798390886,46.490386145229124,23.688675470210292,205638
1708559138.4046526,1,14,20.224140625,1010.4037618894661,46.52955913616228,23.723872801669618,207055
1708559139.4153864,1,14,20.2442578125,1010.3897505648118,46.575335372983886,23.840793316215326,208360
1708559140.426128,1,14,20.27921875,1010.3989780451204,46.62906510498868,23.76379247294721,210081
1708559141.4369814,1,15,20.317109375,1010.4250833669964,46.50935981748682,23.545953661776686,210483
1708559142.44831,1,15,20.3440625,1010.4259685293869,46.46287075076085,23.538567403967658,211560
1708559143.4602895,1,15,20.37375,1010.4194870056465,46.36090892834665,23.592652748317427,209416
1708559144.4718263,1,16,20.407734375,1010.416805278735,46.30287457930088,23.615030612191397,209815
1708559145.483706,1,16,20.4360546875,1010.4182683705243,46.293768681408544,23.602821731135506,211020
1708559146.4954517,1,16,20.463203125,1010.4109239034183,46.19159700286263,23.664108341642553,211831
1708559147.5063283,1,15,20.4934765625,1010.4105356870436,46.14556275091883,23.667347860467366,215280
1708559148.5170789,1,15,20.5204296875,1010.4079816264847,46.06820243165328,23.688660555033287,214721
1708559149.5278382,1,15,20.53546875,1010.4076199907942,45.97093488729636,23.69167827518719,216125
1708559150.5385747,1,14,20.537421875,1010.3989397459881,45.90930908176077,23.764112067739383,217404
1708559151.5493197,1,14,20.5344921875,1010.3905991099356,45.84714197302559,23.83371241143179,216549
1708559152.5606308,1,14,20.528046875,1010.3934397156737,45.81549292956208,23.810008275423908,217977
1708559153.5728402,1,12,20.512421875,1010.3911077616156,45.79515172696661,23.829467837922916,218409
1708559154.5842876,1,12,20.4950390625,1010.3789859085502,45.74372028846811,23.930622199263667,219570
1708559155.5962,1,12,20.4739453125,1010.3657536464109,45.74129259363877,24.041043816877206,221038
1708559156.6075923,1,12,20.456171875,1010.3615171563266,45.71454039218037,24.07639705864558,222526
1708559157.6184366,1,12,20.4368359375,1010.351236538802,45.718493083978444,24.16218866062117,224490
1708559158.6291714,1,12,20.414765625,1010.3483197397181,45.71595545515757,24.186529434777384,224949
1708559159.6398869,1,12,20.389375,1010.3500720485562,45.725388743428205,24.171906359154114,224338
1708559160.6506093,1,12,20.361640625,1010.3376319599453,45.70984972968058,24.275719757593357,226335
1708559161.6613426,1,12,20.328828125,1010.330321855192,45.71843078808309,24.33672356929804,224490
1708559162.6726358,1,8,20.2801953125,1010.3135010820426,45.75607483794652,24.47709655092715,225255
1708559163.6845348,1,8,20.220625,1010.3039098286202,45.854251592478,24.557138477538757,225717
1708559164.696551,1,8,20.151875,1010.3010768722065,45.91432509810319,24.580780478051892,228368
1708559165.708478,0,6,20.0602734375,1010.3007924939,45.97796565045678,24.583153716281846,230598
1708559166.7204769,0,6,19.9637890625,1010.2973837786307,46.01632531022832,24.611600701088495,231081
1708559167.7313027,0,6,19.8690625,1010.2883547088512,46.04871099978629,24.68695199057708,233036
1708559168.7420337,1,6,19.787421875,1010.2876381147391,46.15064974768617,24.692932285619268,233365
1708559169.7527626,1,6,19.7083203125,1010.2928686984553,46.22816915479625,24.649280828307727,234524
1708559170.7629206,1,6,19.621015625,1010.2876865824774,46.31715092390432,24.69252780078458,234691
1708559171.7737224,1,6,19.53390625,1010.2776818052746,46.40618892602795,24.77602245033813,235695
1708559172.7858572,1,6,19.4403515625,1010.2789817648592,46.50691015556587,24.765173628185583,236877
1708559173.7979398,1,6,19.34953125,1010.2711967003717,46.62659192896145,24.830144109249893,235695
1708559174.8145337,1,5,19.271015625,1010.2687299442591,46.791198167418266,24.850730578373053,236877
1708559175.8263683,1,5,19.191328125,1010.2608539260132,46.955799764227194,24.91646065912932,238071
1708559176.8376417,1,5,19.114765625,1010.2616204557555,47.0773846291111,24.910063491951668,238071
1708559177.8485587,1,5,19.042109375,1010.258704996682,47.230589861112875,24.934394831133577,238071
1708559178.8593109,1,5,18.9731640625,1010.2620122926729,47.39679221333911,24.906793370826804,239624
1708559179.8701098,1,5,18.9034375,1010.245232619392,47.53811744375217,25.04683102931721,240146
1708559180.8808775,1,5,18.836640625,1010.2435925952049,47.67364703865337,25.060518235167677,241904
1708559181.8916893,1,5,18.7675,1010.2567339703371,47.78403675364767,24.950844317554697,242614
1708559182.9036436,1,5,18.69875,1010.2619888213837,47.90077003185149,24.90698925320368,243328
1708559183.9154553,2,5,18.63390625,1010.2635752246015,48.03676261942446,24.893749748631052,244227
1708559184.9275045,2,5,18.5708203125,1010.2595839481822,48.160550933885354,24.927059422199164,245314
1708559185.9395723,2,5,18.5071484375,1010.271624322659,48.27808950670886,24.826575364546862,243328
1708559186.951698,2,13,18.4378125,1010.2672926075746,48.4012825823676,24.86272598133514,245497
1708559187.962555,2,13,18.3716015625,1010.2733128576184,48.524916042662156,24.81248361756331,246964
1708559188.9733303,2,13,18.3091015625,1010.2685326696608,48.63653024123092,24.852376947766878,247149
1708559189.9840863,2,12,18.2446484375,1010.2570406812482,48.73543503045625,24.948284615424903,248823
1708559190.9948199,2,12,18.178046875,1010.250426886038,48.821588309922646,25.00348117955631,251473
1708559192.0056164,2,12,18.1141796875,1010.248401006815,48.9143723368236,25.020388561177626,249763
1708559193.0174835,2,12,18.0497265625,1010.2351564596132,48.96947194182168,25.130924264293956,252048
1708559194.0294883,2,12,17.991328125,1010.237203302247,49.05041094668907,25.11384174712826,252240
1708559195.0414913,2,12,17.9282421875,1010.253462629503,49.13710285886588,24.978145824619432,252240
1708559196.0535257,2,11,17.8716015625,1010.2618416028067,49.23716083018988,24.908217883075967,253400
1708559197.0655403,2,11,17.824140625,1010.2601482948912,49.33207178160093,24.92234959293869,253984
1708559198.076455,2,11,17.7809765625,1010.2622831355367,49.43382703208835,24.904533020423738,252819
1708559199.0871818,2,11,17.73546875,1010.2621610417968,49.541646129839975,24.90555196776931,255753
1708559200.0979202,2,11,17.685078125,1010.2589045336649,49.65523533774219,24.93272956772935,257346
1708559201.1086524,2,11,17.630390625,1010.2586023327617,49.74947278547113,24.93525162713929,256946
1708559202.1194072,2,10,17.5778515625,1010.2636093204355,49.850311542926846,24.893465198239365,257346
