counts,altitude,co2,lat,long
33.0,-0.3023288703698057,566.4527587890625,37.875447,-122.259002
31.5,-0.23848008821482836,568.6325073242188,37.875447,-122.259002
31.5,-0.20311293935968422,567.1492919921875,37.875447,-122.259002
39.0,-0.18138040211938744,568.06884765625,37.875447,-122.259002
30.0,-0.2716775799597855,569.40087890625,37.875447,-122.259002
28.0,-0.22832293976595963,569.9693603515625,37.875447,-122.259002
30.0,-0.22832293976595963,571.1863403320312,37.875447,-122.259002
30.0,-0.17872149487779154,568.93896484375,37.875447,-122.259002
35.5,-0.19997366249636173,569.1026611328125,37.875447,-122.259002
39.0,-0.08493309036794017,569.3967895507812,37.875447,-122.259002
35.5,-0.05896908361302167,568.2080688476562,37.875447,-122.259002
35.5,0.04704821380545354,568.13525390625,37.875447,-122.259002
34.0,0.07879663314447782,569.9603271484375,37.875447,-122.259002
32.0,0.11526266448167632,565.1920166015625,37.875447,-122.259002
26.5,0.1848959584553569,563.995849609375,37.875447,-122.259002
36.0,0.20301167004127763,562.6317138671875,37.875447,-122.259002
36.0,0.13706401352531827,565.2821044921875,37.875447,-122.259002
31.5,0.04202040240481608,567.1165771484375,37.875447,-122.259002
29.5,-0.06425482672740657,566.4112548828125,37.875447,-122.259002
31.0,-0.024077957084315926,566.3001708984375,37.875447,-122.259002
31.0,0.013984502023291157,566.2203369140625,37.875447,-122.259002
34.0,0.040109332686128596,566.5780029296875,37.875447,-122.259002
26.0,0.03699495982601775,564.0790405273438,37.875447,-122.259002
33.0,-0.011373264043115228,564.5001831054688,37.875447,-122.259002
26.0,-0.10535459524193413,563.5682983398438,37.875447,-122.259002
26.0,-0.08725397741885388,565.9375610351562,37.875447,-122.259002
28.5,-0.048068813452616155,571.6406860351562,37.875447,-122.259002
38.0,-0.048068813452616155,577.6879272460938,37.875447,-122.259002
43.5,-0.015162181287180942,575.208740234375,37.875447,-122.259002
43.5,-0.06106189201007339,582.9378662109375,37.875447,-122.259002
37.5,-0.045992271531872575,537.7176513671875,37.875447,-122.259002
42.5,-0.09822842896456052,695.4716796875,37.875447,-122.259002
37.0,-0.1512919480030206,673.0467529296875,37.875447,-122.259002
37.0,-0.17559072904839468,663.0216674804688,37.875447,-122.259002
33.0,-0.18367559568287106,645.0441284179688,37.875447,-122.259002
25.5,-0.14114175432796117,644.09130859375,37.875447,-122.259002
42.5,-0.051848086440386965,643.3714599609375,37.875447,-122.259002
29.0,-0.060695381169395546,640.0238037109375,37.875447,-122.259002
29.0,0.0381862213783819,637.775634765625,37.875447,-122.259002
40.5,0.053561510992736316,636.197509765625,37.875447,-122.259002
30.5,0.10762651998440731,633.551513671875,37.875447,-122.259002
36.5,0.12850471099650917,626.635009765625,37.875447,-122.259002
36.5,0.16418024739957104,623.8013916015625,37.875447,-122.259002
32.0,0.12515978122360139,620.3427734375,37.875447,-122.259002
32.5,0.2121734179548156,612.5013427734375,37.875447,-122.259002
36.5,0.19772920938076766,610.1857299804688,37.875447,-122.259002
33.5,0.10269073417852326,608.3326416015625,37.875447,-122.259002
33.5,0.10269073417852326,604.6746826171875,37.875447,-122.259002
29.0,0.0781770287823349,599.7442016601562,37.875447,-122.259002
34.0,0.09277042085362552,599.6884155273438,37.875447,-122.259002
28.0,0.05427650202143752,601.1798706054688,37.875447,-122.259002
36.0,0.07382723330074725,599.8011474609375,37.875447,-122.259002
36.0,-0.013061369523640565,601.6968994140625,37.875447,-122.259002
31.0,-0.055147972680728685,601.8839111328125,37.875447,-122.259002
32.0,-0.09199877152433089,599.9827270507812,37.875447,-122.259002
37.5,-0.11271110548595686,599.4104614257812,37.875447,-122.259002
37.5,-0.10478883451999366,598.2110595703125,37.875447,-122.259002
35.0,-0.13741805608101743,596.2460327148438,37.875447,-122.259002
30.5,-0.03222398045123498,592.4417724609375,37.875447,-122.259002
28.0,0.08355438509673263,593.18994140625,37.875447,-122.259002
28.5,0.09727542352213447,594.0057983398438,37.875447,-122.259002
28.5,0.1051249315920586,592.25634765625,37.875447,-122.259002
36.5,0.1549384867011696,593.7847900390625,37.875447,-122.259002
40.5,0.1839902406668017,592.6466674804688,37.875447,-122.259002
29.5,0.18987195797315337,593.364013671875,37.875447,-122.259002
29.5,0.21760700871364236,593.4302368164062,37.875447,-122.259002
29.5,0.19049496784687392,593.5458374023438,37.875447,-122.259002
33.0,0.14618129557884174,589.1883544921875,37.875447,-122.259002
36.5,0.1876620959804285,585.8170166015625,37.875447,-122.259002
37.0,0.14677711263583149,581.885498046875,37.875447,-122.259002
37.0,0.17649190904445788,579.0531005859375,37.875447,-122.259002
33.5,0.17649190904445788,576.95361328125,37.875447,-122.259002
36.0,0.13964432190896048,576.4532470703125,37.875447,-122.259002
41.5,0.11578074861490961,581.3735961914062,37.875447,-122.259002
38.5,0.06385866788015448,585.8026733398438,37.875447,-122.259002
38.5,0.010889482916738302,588.35009765625,37.875447,-122.259002
41.5,-0.0036502514038971867,591.0806884765625,37.875447,-122.259002
36.5,-0.03944707775478662,584.16259765625,37.875447,-122.259002
33.0,-0.041674230651366884,580.01318359375,37.875447,-122.259002
33.0,-0.0439544654323214,583.609619140625,37.875447,-122.259002
30.5,-0.05813302127693021,586.1752319335938,37.875447,-122.259002
35.5,-0.04300774776478988,591.6532592773438,37.875447,-122.259002
35.0,-0.07693570991260401,580.116943359375,37.875447,-122.259002
32.5,-0.12625240369071378,467.7467956542969,37.875447,-122.259002
32.5,-0.07700094252537326,475.704833984375,37.875447,-122.259002
31.0,-0.06460555288872172,529.4432373046875,37.875447,-122.259002
33.0,-0.029669086728105754,756.8660278320312,37.875447,-122.259002
39.0,-0.06411411185941063,1084.530517578125,37.875447,-122.259002
