counts,altitude,co2,lat,long
30.0,6.500427056921794,599.7743530273438,37.874986,-122.256514
40.5,9.365035869163634,514.7113037109375,37.874986,-122.256514
43.5,11.00029250626217,632.2754516601562,37.874986,-122.256514
43.5,11.894261280176806,610.20947265625,37.874986,-122.256514
40.5,12.316903830549322,525.8271484375,37.874986,-122.256514
37.0,12.659155888328542,514.315185546875,37.874986,-122.256514
29.0,12.79998247056325,481.0831604003906,37.874986,-122.256514
29.0,12.89938301037732,469.2439880371094,37.874986,-122.256514
42.0,12.89938301037732,535.8746948242188,37.874986,-122.256514
39.5,12.953367790498007,565.48193359375,37.874986,-122.256514
40.0,13.044447591214848,625.2562866210938,37.874986,-122.256514
36.0,13.06038032738445,696.728759765625,37.874986,-122.256514
36.0,13.167721141950054,727.5928955078125,37.874986,-122.256514
37.0,13.120491871272321,563.2681274414062,37.874986,-122.256514
35.0,13.101190224218712,543.8373413085938,37.874986,-122.256514
33.5,13.004285564752848,589.05859375,37.874986,-122.256514
31.0,13.000831080289771,560.7980346679688,37.874986,-122.256514
31.0,13.064851238979827,589.0149536132812,37.874986,-122.256514
34.0,13.062028154478043,613.6354370117188,37.874986,-122.256514
39.0,13.031025084746773,654.7129516601562,37.874986,-122.256514
35.0,13.084225412738547,667.0216064453125,37.874986,-122.256514
32.5,13.126076578924767,653.6404418945312,37.874986,-122.256514
32.5,13.081076687578104,633.8033447265625,37.874986,-122.256514
44.5,13.097082654305808,625.6009521484375,37.874986,-122.256514
37.5,13.157218834517408,636.8875122070312,37.874986,-122.256514
34.5,13.13788082058501,638.3526000976562,37.874986,-122.256514
34.5,13.178811753773331,641.378173828125,37.874986,-122.256514
34.0,13.223951542982093,640.5664672851562,37.874986,-122.256514
41.0,13.20680915063653,618.3541870117188,37.874986,-122.256514
35.0,13.246514776751425,615.3971557617188,37.874986,-122.256514
36.0,13.272182008458614,610.8832397460938,37.874986,-122.256514
36.0,13.018831224736815,608.49267578125,37.874986,-122.256514
42.5,13.011469826013851,607.5862426757812,37.874986,-122.256514
32.5,13.011469826013851,604.455322265625,37.874986,-122.256514
33.5,13.065771775267564,600.89208984375,37.874986,-122.256514
34.5,12.973321114931267,592.033447265625,37.874986,-122.256514
34.5,12.97339765130863,593.020751953125,37.874986,-122.256514
32.0,13.029402880663014,590.6405029296875,37.874986,-122.256514
44.5,13.044623621007503,590.651611328125,37.874986,-122.256514
39.0,12.898042921089385,586.3612670898438,37.874986,-122.256514
39.0,12.876750542236906,583.8025512695312,37.874986,-122.256514
36.0,12.912898169666008,581.4335327148438,37.874986,-122.256514
44.5,12.914847135447332,583.3009643554688,37.874986,-122.256514
37.0,12.967341773243533,585.8966064453125,37.874986,-122.256514
39.0,12.894628202404448,588.4954223632812,37.874986,-122.256514
39.0,12.875422221501367,587.5716552734375,37.874986,-122.256514
33.5,12.873316282095288,589.7941284179688,37.874986,-122.256514
37.0,12.830023547689493,588.26171875,37.874986,-122.256514
30.5,12.73453767194492,584.8428955078125,37.874986,-122.256514
30.5,12.706508815179774,581.5236206054688,37.874986,-122.256514
32.5,12.683795925162173,578.2009887695312,37.874986,-122.256514
43.0,12.730926020299648,569.721923828125,37.874986,-122.256514
32.5,12.741357286105924,552.5791625976562,37.874986,-122.256514
33.5,12.765572953055184,543.12548828125,37.874986,-122.256514
