counts,altitude,co2,lat,long
47.5,-28.589418430671913,481.2725524902344,37.867237,-122.260007
47.5,-28.592157333590805,486.5159912109375,37.867237,-122.260007
42.5,-28.592157333590805,511.2023010253906,37.867237,-122.260007
41.0,-28.584831271110463,508.5756530761719,37.867237,-122.260007
41.5,-28.552207232405163,517.8582763671875,37.867237,-122.260007
38.5,-28.52093292677901,497.96917724609375,37.867237,-122.260007
38.5,-28.70750827510209,452.28607177734375,37.867237,-122.260007
42.5,-28.863070967576686,419.4656372070313,37.867237,-122.260007
50.0,-28.940071351377245,360.6888732910156,37.867237,-122.260007
42.5,-29.077803810301518,400.38861083984375,37.867237,-122.260007
44.5,-29.20378899318043,401.9279174804688,37.867237,-122.260007
44.5,-29.25753917435394,447.0671997070313,37.867237,-122.260007
40.5,-29.380664233775715,668.7867431640625,37.867237,-122.260007
43.5,-29.43328910396307,683.3095092773438,37.867237,-122.260007
46.5,-29.45598864392515,637.5799560546875,37.867237,-122.260007
46.5,-29.472483904813025,781.0613403320312,37.867237,-122.260007
35.0,-29.392648327714465,745.8361206054688,37.867237,-122.260007
41.0,-29.334342284773165,735.65673828125,37.867237,-122.260007
34.0,-29.283645504706357,767.3765869140625,37.867237,-122.260007
45.5,-29.30533398627894,788.8455200195312,37.867237,-122.260007
45.5,-29.353615236757317,799.8638305664062,37.867237,-122.260007
41.0,-29.380961454488315,735.7772827148438,37.867237,-122.260007
44.0,-29.380273243537093,688.9688720703125,37.867237,-122.260007
49.5,-29.39847577792209,578.6875,37.867237,-122.260007
42.0,-29.292174661462006,437.7674865722656,37.867237,-122.260007
42.0,-29.292174661462006,408.8719482421875,37.867237,-122.260007
41.5,-29.25329256593047,346.2255249023437,37.867237,-122.260007
41.5,-29.222455496995387,388.3513793945313,37.867237,-122.260007
39.5,-29.247162937941155,504.757080078125,37.867237,-122.260007
39.5,-29.289963700041195,542.5885620117188,37.867237,-122.260007
40.5,-29.2383158066468,562.8782348632812,37.867237,-122.260007
44.0,-29.298367298951717,541.3510131835938,37.867237,-122.260007
36.5,-29.321094400089077,497.9232177734375,37.867237,-122.260007
34.5,-29.333713408512097,460.4739990234375,37.867237,-122.260007
34.5,-29.31779130826313,473.4142150878906,37.867237,-122.260007
41.5,-29.296684853185006,460.7849731445313,37.867237,-122.260007
44.5,-29.275896778620076,566.9965209960938,37.867237,-122.260007
35.0,-29.18942560532169,585.5119018554688,37.867237,-122.260007
43.5,-29.14694808793053,543.9432983398438,37.867237,-122.260007
43.5,-29.16244896119897,601.2725830078125,37.867237,-122.260007
48.0,-29.204837811537498,739.7984008789062,37.867237,-122.260007
35.5,-29.17940949513548,756.4581909179688,37.867237,-122.260007
46.0,-29.14613070487462,579.3578491210938,37.867237,-122.260007
46.0,-29.098056605832912,569.7106323242188,37.867237,-122.260007
41.5,-29.023090336044305,493.5856628417969,37.867237,-122.260007
42.0,-28.949002181746387,395.4431457519531,37.867237,-122.260007
41.5,-28.933190733304986,489.7834777832031,37.867237,-122.260007
39.5,-28.919505732686655,399.3710021972656,37.867237,-122.260007
39.5,-28.932873515740756,432.8962707519531,37.867237,-122.260007
48.5,-28.930330413234103,444.305908203125,37.867237,-122.260007
49.5,-28.930330413234103,467.7451477050781,37.867237,-122.260007
50.5,-28.88026431983103,489.0187683105469,37.867237,-122.260007
50.5,-28.994171722026795,561.6473999023438,37.867237,-122.260007
44.5,-29.085738880835027,587.7124633789062,37.867237,-122.260007
42.0,-29.004290854054837,528.2704467773438,37.867237,-122.260007
38.5,-28.986945126183205,512.90380859375,37.867237,-122.260007
43.5,-28.87540801867602,509.2235412597656,37.867237,-122.260007
43.5,-28.821252739825393,490.720947265625,37.867237,-122.260007
36.0,-28.828118063153116,448.1147155761719,37.867237,-122.260007
33.5,-28.837212887368487,441.0394287109375,37.867237,-122.260007
38.0,-28.83750155557516,422.7727966308594,37.867237,-122.260007
47.0,-28.932414461405855,410.0221252441406,37.867237,-122.260007
47.0,-29.046827635592123,427.0499877929688,37.867237,-122.260007
33.0,-29.073984958227324,468.22998046875,37.867237,-122.260007
34.5,-29.129115857219347,467.3230590820313,37.867237,-122.260007
46.5,-29.15992347820035,507.3581848144531,37.867237,-122.260007
41.0,-29.15558379298098,580.0917358398438,37.867237,-122.260007
41.0,-29.164376354553657,595.3875732421875,37.867237,-122.260007
39.5,-29.167334538304868,598.3529663085938,37.867237,-122.260007
40.5,-29.23087304275444,643.92822265625,37.867237,-122.260007
37.0,-29.23325879660407,602.0029907226562,37.867237,-122.260007
37.0,-29.218601349739625,572.0119018554688,37.867237,-122.260007
38.0,-29.04359985910964,533.3407592773438,37.867237,-122.260007
44.0,-28.998452229846016,502.9703674316406,37.867237,-122.260007
46.5,-28.965770302857695,568.9312744140625,37.867237,-122.260007
38.5,-28.965770302857695,679.4508056640625,37.867237,-122.260007
38.5,-28.950874705980098,621.6438598632812,37.867237,-122.260007
40.5,-28.827230917683202,578.689208984375,37.867237,-122.260007
