counts,altitude,co2,lat,long
30.0,-25.605719929011606,547.3450317382812,37.86896,-122.260124
36.0,-25.623288476703888,541.430908203125,37.86896,-122.260124
36.0,-25.611723869242287,548.6063232421875,37.86896,-122.260124
32.5,-25.636610395370795,547.5712280273438,37.86896,-122.260124
33.5,-25.64597265658448,545.8054809570312,37.86896,-122.260124
31.5,-25.64597265658448,547.3001098632812,37.86896,-122.260124
31.5,-25.63726397100401,553.6099243164062,37.86896,-122.260124
31.5,-25.711319468568135,560.1870727539062,37.86896,-122.260124
32.0,-25.703259358241542,556.919189453125,37.86896,-122.260124
34.5,-25.73120318321172,544.5431518554688,37.86896,-122.260124
28.0,-25.779061992017166,527.1851806640625,37.86896,-122.260124
28.0,-25.694591088215958,508.2572326660156,37.86896,-122.260124
36.0,-25.708206746519817,523.776123046875,37.86896,-122.260124
30.5,-25.63979901441177,528.826416015625,37.86896,-122.260124
36.0,-25.56460131737377,535.434814453125,37.86896,-122.260124
31.0,-25.611503445162246,539.5380249023438,37.86896,-122.260124
31.0,-25.597758934604766,528.2667236328125,37.86896,-122.260124
33.0,-25.58457765635408,512.9664916992188,37.86896,-122.260124
31.5,-25.568085588462285,502.7741394042969,37.86896,-122.260124
37.0,-25.635741271502695,502.1827087402344,37.86896,-122.260124
37.0,-25.740176876228524,501.732666015625,37.86896,-122.260124
30.0,-25.792599696453514,501.9984130859375,37.86896,-122.260124
35.5,-25.772138476215943,507.7247314453125,37.86896,-122.260124
34.0,-25.79984528095268,505.2650146484375,37.86896,-122.260124
32.5,-25.76477068090701,506.02349853515625,37.86896,-122.260124
32.5,-25.66365712725358,497.0895690917969,37.86896,-122.260124
30.5,-25.72374705566788,499.0891418457031,37.86896,-122.260124
39.0,-25.710234442455576,498.9888000488281,37.86896,-122.260124
36.0,-25.706802067554747,500.7735290527344,37.86896,-122.260124
30.5,-25.71061426307079,499.7681579589844,37.86896,-122.260124
30.5,-25.71061426307079,501.3524475097656,37.86896,-122.260124
33.0,-25.645174950600484,500.9988098144531,37.86896,-122.260124
29.5,-25.64040140260237,504.0267028808594,37.86896,-122.260124
37.0,-25.601192300156075,502.37994384765625,37.86896,-122.260124
33.5,-25.653797062248447,505.1711120605469,37.86896,-122.260124
33.5,-25.605755427079526,507.428955078125,37.86896,-122.260124
31.0,-25.620673307031044,509.9582214355469,37.86896,-122.260124
36.0,-25.654474941737757,514.853759765625,37.86896,-122.260124
45.0,-25.622864866678064,511.9514770507813,37.86896,-122.260124
45.0,-25.679321040994118,513.5663452148438,37.86896,-122.260124
35.0,-25.67803086408042,512.3974609375,37.86896,-122.260124
35.0,-25.64221914644944,516.611572265625,37.86896,-122.260124
41.0,-25.612474214162553,518.27001953125,37.86896,-122.260124
42.5,-25.58218632435416,513.7337036132812,37.86896,-122.260124
42.5,-25.626162319308406,517.5013427734375,37.86896,-122.260124
25.0,-25.696379010764797,522.1906127929688,37.86896,-122.260124
33.5,-25.746072959587206,519.3330078125,37.86896,-122.260124
35.5,-25.771915375604635,517.2915649414062,37.86896,-122.260124
35.5,-25.766963025156016,517.3909912109375,37.86896,-122.260124
34.5,-25.780476183656596,520.5868530273438,37.86896,-122.260124
34.0,-25.797964110185514,520.43359375,37.86896,-122.260124
33.5,-25.84099562707695,522.0029296875,37.86896,-122.260124
31.5,-25.773329834288635,522.07177734375,37.86896,-122.260124
31.5,-25.737506146296727,519.9481811523438,37.86896,-122.260124
34.0,-25.658896794360192,518.6577758789062,37.86896,-122.260124
38.5,-25.658896794360192,515.4874267578125,37.86896,-122.260124
34.0,-25.67250315591095,522.78466796875,37.86896,-122.260124
33.5,-25.648120568996603,525.7376098632812,37.86896,-122.260124
33.5,-25.575603951946192,522.4359741210938,37.86896,-122.260124
37.5,-25.495780032653784,526.1010131835938,37.86896,-122.260124
31.5,-25.510355981243663,532.9080200195312,37.86896,-122.260124
34.5,-25.53402632756113,536.739013671875,37.86896,-122.260124
34.5,-25.500369876242118,538.6486206054688,37.86896,-122.260124
35.0,-25.43538889875555,527.06298828125,37.86896,-122.260124
38.5,-25.496529383522727,530.826416015625,37.86896,-122.260124
35.0,-25.509567444902125,537.106201171875,37.86896,-122.260124
31.0,-25.51193653634845,537.353271484375,37.86896,-122.260124
31.0,-25.528321889626717,539.4776000976562,37.86896,-122.260124
33.5,-25.525985672868075,539.4883422851562,37.86896,-122.260124
27.5,-25.57711704958357,542.8374633789062,37.86896,-122.260124
32.5,-25.609615048629585,543.6575317382812,37.86896,-122.260124
32.5,-25.637381161450197,543.7723999023438,37.86896,-122.260124
29.0,-25.655434778058602,541.1612548828125,37.86896,-122.260124
32.5,-25.625421675299656,540.719482421875,37.86896,-122.260124
29.0,-25.622666558314766,541.1356811523438,37.86896,-122.260124
31.5,-25.629703876313197,541.6565551757812,37.86896,-122.260124
31.5,-25.615248543370015,541.6065063476562,37.86896,-122.260124
32.5,-25.598916618630323,538.9328002929688,37.86896,-122.260124
34.5,-25.54259378679192,535.2669677734375,37.86896,-122.260124
33.5,-25.54259378679192,533.3883666992188,37.86896,-122.260124
34.5,-25.521573845221127,535.2490234375,37.86896,-122.260124
34.5,-25.56193508200687,534.82373046875,37.86896,-122.260124
38.0,-25.48883698354111,535.7979125976562,37.86896,-122.260124
38.5,-25.44101618973167,535.1845703125,37.86896,-122.260124
31.0,-25.464577873508162,537.59326171875,37.86896,-122.260124
31.0,-25.414651876975277,534.3690795898438,37.86896,-122.260124
35.0,-25.408088148987662,533.3045043945312,37.86896,-122.260124
40.0,-25.410238860676216,532.7598876953125,37.86896,-122.260124
43.5,-25.45914224447572,nan,37.86896,-122.260124
31.5,-25.51129957101829,nan,37.86896,-122.260124
31.5,-25.491987562746665,nan,37.86896,-122.260124
28.5,-25.46467540334771,nan,37.86896,-122.260124
39.0,-25.451385434884244,nan,37.86896,-122.260124
32.5,-25.480767360217797,nan,37.86896,-122.260124
32.5,-25.481536033883327,nan,37.86896,-122.260124
30.5,-25.460812710552567,nan,37.86896,-122.260124
32.0,-25.391795171295197,nan,37.86896,-122.260124
33.0,-25.373259828337215,nan,37.86896,-122.260124
27.5,-25.50135049594093,nan,37.86896,-122.260124
27.5,-25.501908122932555,nan,37.86896,-122.260124
32.5,-25.523167454560156,nan,37.86896,-122.260124
28.0,-25.509023362965475,nan,37.86896,-122.260124
28.5,-25.577578196644865,nan,37.86896,-122.260124
36.0,-25.54073594654463,nan,37.86896,-122.260124
36.0,-25.54073594654463,nan,37.86896,-122.260124
30.5,-25.58029264265516,nan,37.86896,-122.260124
37.0,-25.59336734854925,nan,37.86896,-122.260124
36.0,-25.55721407681347,nan,37.86896,-122.260124
36.0,-25.476351251390113,nan,37.86896,-122.260124
26.5,-25.420280526022847,nan,37.86896,-122.260124
30.0,-25.34887625067396,nan,37.86896,-122.260124
34.5,-25.371578513715974,nan,37.86896,-122.260124
26.0,-25.40952514729726,nan,37.86896,-122.260124
26.0,-25.33880007582312,nan,37.86896,-122.260124
22.5,-25.292681136503504,nan,37.86896,-122.260124
26.0,-25.175223812389437,nan,37.86896,-122.260124
31.0,-24.98651524165734,nan,37.86896,-122.260124
31.0,-24.858667097454035,nan,37.86896,-122.260124
31.0,-24.81798161136354,nan,37.86896,-122.260124
27.0,-25.002562154113896,nan,37.86896,-122.260124
