counts,altitude,co2,lat,long
30.5,4.356521522059623,522.4428100585938,37.871342,-122.252852
32.0,6.813549827764703,495.47113037109375,37.871342,-122.252852
34.0,8.241646829640572,473.6313171386719,37.871342,-122.252852
26.0,9.249582107687928,470.7428283691406,37.871342,-122.252852
26.0,9.884326038709034,492.0499267578125,37.871342,-122.252852
33.5,10.165280902062406,496.7794494628906,37.871342,-122.252852
34.0,10.327500820933437,490.3396301269531,37.871342,-122.252852
35.5,10.466806842257782,480.5164794921875,37.871342,-122.252852
30.5,10.47158172358391,477.5484924316406,37.871342,-122.252852
30.5,10.47158172358391,468.9038391113281,37.871342,-122.252852
37.0,10.561071740890284,446.7086181640625,37.871342,-122.252852
28.5,10.557357570281866,503.2936096191406,37.871342,-122.252852
32.0,10.606426601586563,549.2048950195312,37.871342,-122.252852
32.0,10.61900439381317,664.8011474609375,37.871342,-122.252852
29.0,10.580681129775442,622.1819458007812,37.871342,-122.252852
32.5,10.546663218599164,557.9951171875,37.871342,-122.252852
27.5,10.520029047737822,602.5867309570312,37.871342,-122.252852
36.5,10.54577108622776,609.6472778320312,37.871342,-122.252852
36.5,10.494828157336272,538.6632080078125,37.871342,-122.252852
27.0,10.546948594722792,565.9876098632812,37.871342,-122.252852
28.0,10.55896719472554,573.0184326171875,37.871342,-122.252852
34.0,10.457561656582797,537.3290405273438,37.871342,-122.252852
34.0,10.414004102254353,442.75238037109375,37.871342,-122.252852
27.5,10.417760687785858,445.46002197265625,37.871342,-122.252852
35.5,10.471404466147618,485.9517211914063,37.871342,-122.252852
26.5,10.494175297340874,446.8954772949219,37.871342,-122.252852
28.5,10.494089575365152,611.088134765625,37.871342,-122.252852
28.5,10.630947395801755,641.8789672851562,37.871342,-122.252852
27.0,10.660703768546256,615.279296875,37.871342,-122.252852
37.0,10.611716996964347,604.9202270507812,37.871342,-122.252852
35.5,10.594564310105952,592.9035034179688,37.871342,-122.252852
35.5,10.49648772350919,574.4267578125,37.871342,-122.252852
35.5,10.49040216093239,566.2356567382812,37.871342,-122.252852
33.0,10.470992125388292,570.0231323242188,37.871342,-122.252852
35.0,10.470992125388292,574.87646484375,37.871342,-122.252852
34.0,10.532764954681213,574.2675170898438,37.871342,-122.252852
34.0,10.573466725285769,548.5953369140625,37.871342,-122.252852
33.0,10.508302930858164,533.377685546875,37.871342,-122.252852
30.0,10.508420700128553,526.2208251953125,37.871342,-122.252852
27.0,10.520185473165625,529.4871215820312,37.871342,-122.252852
35.0,10.539934947864552,538.120849609375,37.871342,-122.252852
35.0,10.569908061967354,552.7191772460938,37.871342,-122.252852
23.5,10.54042061949933,593.6600952148438,37.871342,-122.252852
25.0,10.58894653525671,630.1024169921875,37.871342,-122.252852
33.0,10.704201073888072,646.0225830078125,37.871342,-122.252852
31.5,10.774592515976437,657.2711181640625,37.871342,-122.252852
31.5,10.785289330097541,657.6986694335938,37.871342,-122.252852
30.0,10.789733649345678,658.2872924804688,37.871342,-122.252852
29.5,10.761912455956576,610.3906860351562,37.871342,-122.252852
34.5,10.713612090462519,590.9121704101562,37.871342,-122.252852
34.5,10.671975797548086,603.7854614257812,37.871342,-122.252852
29.0,10.708258246219131,625.96826171875,37.871342,-122.252852
31.5,10.736179014742063,644.1083984375,37.871342,-122.252852
25.5,10.642474157502122,690.6214599609375,37.871342,-122.252852
32.5,10.673075737179062,716.6258544921875,37.871342,-122.252852
32.5,10.73466302229717,682.5247802734375,37.871342,-122.252852
29.5,10.733527430950275,627.186279296875,37.871342,-122.252852
32.5,10.733527430950275,571.4686279296875,37.871342,-122.252852
37.0,10.71054244425902,523.9599609375,37.871342,-122.252852
21.5,10.626527719959583,528.5864868164062,37.871342,-122.252852
21.5,10.604098216855633,509.8622741699219,37.871342,-122.252852
24.5,10.553931977442929,484.8396911621094,37.871342,-122.252852
32.5,10.567039144854803,496.4500732421875,37.871342,-122.252852
33.0,10.575787185568373,530.1328125,37.871342,-122.252852
33.0,10.569508654936442,568.1940307617188,37.871342,-122.252852
34.5,10.575005582015748,655.9647216796875,37.871342,-122.252852
30.0,10.599140179890057,417.9525146484375,37.871342,-122.252852
31.5,10.590967620725266,580.947998046875,37.871342,-122.252852
32.0,10.552579002820849,765.0926513671875,37.871342,-122.252852
32.0,10.604476681732237,771.8189697265625,37.871342,-122.252852
30.5,10.647068525276111,759.8702392578125,37.871342,-122.252852
33.0,10.681694580274254,737.7858276367188,37.871342,-122.252852
31.0,10.696570614559235,711.3193969726562,37.871342,-122.252852
34.5,10.705004296809719,641.0023803710938,37.871342,-122.252852
34.5,10.700579090785808,558.2468872070312,37.871342,-122.252852
27.5,10.657024160470044,557.7144165039062,37.871342,-122.252852
23.0,10.616504179772988,543.60986328125,37.871342,-122.252852
25.5,10.690024690600978,524.0685424804688,37.871342,-122.252852
25.5,10.718612383668372,498.9697570800781,37.871342,-122.252852
35.5,10.651909630227223,509.6627197265625,37.871342,-122.252852
30.0,10.645489413524587,522.4965209960938,37.871342,-122.252852
32.0,10.697891709541594,549.9402465820312,37.871342,-122.252852
36.0,10.697891709541594,576.607666015625,37.871342,-122.252852
36.0,10.697230558343747,572.5802001953125,37.871342,-122.252852
33.0,10.698908096929344,543.2335205078125,37.871342,-122.252852
35.0,10.73690656116942,562.4332275390625,37.871342,-122.252852
39.5,10.685078290281055,561.073486328125,37.871342,-122.252852
32.0,10.70285497182168,nan,37.871342,-122.252852
32.0,10.717613691975274,nan,37.871342,-122.252852
32.5,10.701114414999822,nan,37.871342,-122.252852
34.0,10.635792713080164,nan,37.871342,-122.252852
39.5,10.612457650646562,nan,37.871342,-122.252852
39.5,10.628929244557938,nan,37.871342,-122.252852
28.5,10.589101867435517,nan,37.871342,-122.252852
35.0,10.59246154030349,nan,37.871342,-122.252852
