counts,altitude,co2,lat,long
47.0,-73.2958229247736,988.1160278320312,37.869668,-122.25303
37.0,-41.353437844683135,798.90283203125,37.869668,-122.25303
34.0,-22.523188853246282,863.2909545898438,37.869668,-122.25303
34.0,-11.866189546113318,889.0613403320312,37.869668,-122.25303
35.5,-5.876940528854391,858.2456665039062,37.869668,-122.25303
39.0,-2.6018550654220434,781.4996337890625,37.869668,-122.25303
42.0,-0.8073597150814891,660.4295043945312,37.869668,-122.25303
41.0,0.17474182020134776,564.9286499023438,37.869668,-122.25303
41.0,0.7665742195971177,435.4643249511719,37.869668,-122.25303
41.0,1.0591744898389521,523.5465087890625,37.869668,-122.25303
37.5,1.2169403818421785,542.7824096679688,37.869668,-122.25303
44.5,1.3207618112606525,572.2118530273438,37.869668,-122.25303
44.5,1.4508148119736148,567.6133422851562,37.869668,-122.25303
37.0,1.477954831799579,625.868408203125,37.869668,-122.25303
38.0,1.4972436719081372,676.1510009765625,37.869668,-122.25303
44.0,1.4972436719081372,649.8223876953125,37.869668,-122.25303
43.5,1.513821591411073,594.5850219726562,37.869668,-122.25303
43.5,1.4977922000867778,515.7749633789062,37.869668,-122.25303
37.5,1.512605579848028,555.4603271484375,37.869668,-122.25303
35.5,1.5051564355495515,619.5440673828125,37.869668,-122.25303
43.0,1.4872300394517737,623.6445922851562,37.869668,-122.25303
38.5,1.5222969465497584,643.2998657226562,37.869668,-122.25303
38.5,1.5271284663753733,618.4265747070312,37.869668,-122.25303
50.5,1.5369093448812805,614.9945068359375,37.869668,-122.25303
44.0,1.529470041241197,543.8275756835938,37.869668,-122.25303
40.5,1.539605958058445,500.430419921875,37.869668,-122.25303
40.5,1.5646760664421464,630.03515625,37.869668,-122.25303
49.0,1.5793675274498753,609.5059204101562,37.869668,-122.25303
42.5,1.590074475274875,537.4957275390625,37.869668,-122.25303
46.5,1.54115446925708,503.7884521484375,37.869668,-122.25303
46.5,1.520290678475476,540.8521728515625,37.869668,-122.25303
46.5,1.521776862162426,594.6132202148438,37.869668,-122.25303
33.5,1.5494481946033005,635.7348022460938,37.869668,-122.25303
41.0,1.6111919160259873,559.0211181640625,37.869668,-122.25303
45.0,1.5475250955380915,475.8990173339844,37.869668,-122.25303
43.5,1.5403561933939471,449.6456298828125,37.869668,-122.25303
43.5,1.616797504947428,524.2282104492188,37.869668,-122.25303
40.5,1.6111321782675816,447.65234375,37.869668,-122.25303
44.5,1.6111321782675816,518.1173095703125,37.869668,-122.25303
33.0,1.6544802178202218,510.3095397949219,37.869668,-122.25303
33.0,1.6773731857602598,551.1358642578125,37.869668,-122.25303
40.0,1.7551477429555717,565.9325561523438,37.869668,-122.25303
40.5,1.7921349435894314,597.439208984375,37.869668,-122.25303
49.5,1.890172708797735,553.8426513671875,37.869668,-122.25303
38.0,1.784061770642154,445.10247802734375,37.869668,-122.25303
38.0,1.810246487413309,434.1020202636719,37.869668,-122.25303
43.0,1.82539355008295,596.8504638671875,37.869668,-122.25303
44.0,1.9286935614981502,772.5606079101562,37.869668,-122.25303
51.0,1.8770491693580453,739.7794189453125,37.869668,-122.25303
51.0,1.9503314542052266,714.4186401367188,37.869668,-122.25303
39.5,1.8868213454504428,688.6405639648438,37.869668,-122.25303
43.0,1.9281275085058809,617.87353515625,37.869668,-122.25303
42.0,1.9516457946473764,584.1653442382812,37.869668,-122.25303
40.5,1.9393747403430126,554.0181274414062,37.869668,-122.25303
40.5,1.9109360701238671,576.279541015625,37.869668,-122.25303
44.0,1.905622407500985,598.6851196289062,37.869668,-122.25303
50.5,1.9573334468525587,586.9851684570312,37.869668,-122.25303
46.0,1.936688329693638,590.8875122070312,37.869668,-122.25303
52.0,1.9742184604798894,575.8324584960938,37.869668,-122.25303
52.0,1.983551610892519,545.8358764648438,37.869668,-122.25303
46.5,1.963283036203805,567.3076171875,37.869668,-122.25303
48.5,1.9461769793371246,563.827392578125,37.869668,-122.25303
36.0,1.9461769793371246,572.622314453125,37.869668,-122.25303
36.0,1.94680788714642,576.4580688476562,37.869668,-122.25303
53.5,1.908498783695734,539.8886108398438,37.869668,-122.25303
44.5,1.8681170292846758,530.3521728515625,37.869668,-122.25303
40.5,1.9194112157640149,495.6038818359375,37.869668,-122.25303
43.0,1.9084018934180733,496.9603576660156,37.869668,-122.25303
43.0,1.9943740184494345,551.1297607421875,37.869668,-122.25303
38.0,1.9306658167530628,563.8763427734375,37.869668,-122.25303
41.5,1.9236220190770013,577.842529296875,37.869668,-122.25303
39.5,1.8979647544006184,694.1292114257812,37.869668,-122.25303
39.5,1.969941329973821,811.8192749023438,37.869668,-122.25303
40.5,1.950599649824298,847.122314453125,37.869668,-122.25303
38.0,1.9108113720461546,780.2850952148438,37.869668,-122.25303
47.5,1.9199072811954352,771.8038330078125,37.869668,-122.25303
40.0,1.988468332983203,767.4598388671875,37.869668,-122.25303
40.0,1.9601883333358643,729.4260864257812,37.869668,-122.25303
40.0,1.958933618476138,704.7467041015625,37.869668,-122.25303
43.0,1.9144801644912945,649.7833862304688,37.869668,-122.25303
37.5,1.8708537441675475,566.09912109375,37.869668,-122.25303
42.0,1.8687959714990967,617.2601318359375,37.869668,-122.25303
42.0,1.8927331954113953,605.312255859375,37.869668,-122.25303
40.5,1.9350430098522367,651.2193603515625,37.869668,-122.25303
40.5,1.9715418498634278,584.8978271484375,37.869668,-122.25303
42.5,1.9475179752586058,640.6400146484375,37.869668,-122.25303
40.5,1.9451576360055043,483.9246826171875,37.869668,-122.25303
40.5,1.9451576360055043,237.1329803466797,37.869668,-122.25303
33.5,1.9811133138075405,nan,37.869668,-122.25303
44.5,2.0361630359116134,nan,37.869668,-122.25303
41.0,2.036256403479186,nan,37.869668,-122.25303
41.0,1.9952581053302225,nan,37.869668,-122.25303
44.0,1.962766986404418,nan,37.869668,-122.25303
