counts,altitude,co2,lat,long
37.5,2.9129563710359037,640.2417602539062,37.871053,-122.255288
41.5,-0.21426060837193006,591.2827758789062,37.871053,-122.255288
38.5,-2.7505554363748814,568.8610229492188,37.871053,-122.255288
40.5,-4.067316224118159,564.94482421875,37.871053,-122.255288
40.5,-4.882260166498341,553.8684692382812,37.871053,-122.255288
35.5,-5.479419986409809,538.0235595703125,37.871053,-122.255288
41.5,-5.769371876358676,521.4066162109375,37.871053,-122.255288
38.0,-5.934486372227312,511.448974609375,37.871053,-122.255288
38.0,-6.000696854389133,455.22119140625,37.871053,-122.255288
39.0,-5.988060464602896,494.6017456054688,37.871053,-122.255288
42.5,-6.022191883240325,515.02685546875,37.871053,-122.255288
49.0,-6.018746746604435,573.9011840820312,37.871053,-122.255288
40.5,-6.0865407691895825,675.6558227539062,37.871053,-122.255288
40.5,-6.058242720748481,777.2366943359375,37.871053,-122.255288
39.0,-6.066677273633317,654.3955688476562,37.871053,-122.255288
38.5,-6.044402362351548,693.9254760742188,37.871053,-122.255288
38.5,-6.027521657844986,557.0623779296875,37.871053,-122.255288
38.5,-6.027521657844986,610.5784301757812,37.871053,-122.255288
31.5,-6.122796708085829,651.1541137695312,37.871053,-122.255288
28.5,-6.096300536717351,678.6279907226562,37.871053,-122.255288
38.5,-6.14277977992414,941.800048828125,37.871053,-122.255288
45.5,-6.16172574988461,755.864990234375,37.871053,-122.255288
45.5,-6.153808391267447,676.948974609375,37.871053,-122.255288
36.0,-6.099912217451859,682.1588745117188,37.871053,-122.255288
40.0,-6.116396264889303,700.7496948242188,37.871053,-122.255288
41.5,-6.104258346925505,659.492919921875,37.871053,-122.255288
41.5,-6.0127586320920585,702.430908203125,37.871053,-122.255288
41.5,-6.061795674696398,631.9606323242188,37.871053,-122.255288
30.5,-6.021921726944342,894.606689453125,37.871053,-122.255288
35.5,-6.0382427108346945,792.5581665039062,37.871053,-122.255288
36.5,-5.986807103746926,653.8132934570312,37.871053,-122.255288
