counts,altitude,co2,lat,long
41.0,-7.834908433108708,567.2244262695312,37.870526,-122.257619
33.0,-11.122642702065164,548.9094848632812,37.870526,-122.257619
28.5,-13.065708313934053,557.4636840820312,37.870526,-122.257619
36.5,-14.200958144168865,576.8938598632812,37.870526,-122.257619
36.5,-14.73179414060138,576.2074584960938,37.870526,-122.257619
35.0,-15.162134291312512,574.89697265625,37.870526,-122.257619
35.5,-15.162134291312512,572.287353515625,37.870526,-122.257619
32.0,-15.310768585026523,563.4650268554688,37.870526,-122.257619
32.0,-15.397865419676393,555.2241821289062,37.870526,-122.257619
28.5,-15.441705589663925,552.0155029296875,37.870526,-122.257619
39.0,-15.444757237323408,554.7108764648438,37.870526,-122.257619
34.5,-15.462443358324435,553.13525390625,37.870526,-122.257619
28.5,-15.44694664058781,558.9373779296875,37.870526,-122.257619
28.5,-15.503007860983047,561.1231079101562,37.870526,-122.257619
40.5,-15.456094672171602,567.3202514648438,37.870526,-122.257619
37.0,-15.437184824785703,571.5181274414062,37.870526,-122.257619
42.0,-15.440205280008591,570.2153930664062,37.870526,-122.257619
42.0,-15.514394955883951,576.178466796875,37.870526,-122.257619
41.5,-15.535461317869178,573.9303588867188,37.870526,-122.257619
44.0,-15.537653494303285,583.345947265625,37.870526,-122.257619
29.5,-15.497097552372182,591.6041870117188,37.870526,-122.257619
36.5,-15.506252089277694,604.6788940429688,37.870526,-122.257619
36.5,-15.541195092223951,604.145751953125,37.870526,-122.257619
29.5,-15.488925732934064,588.57177734375,37.870526,-122.257619
36.0,-15.530669014662621,585.3878173828125,37.870526,-122.257619
27.0,-15.59319020944261,588.203857421875,37.870526,-122.257619
34.0,-15.525046748248208,578.9610595703125,37.870526,-122.257619
34.0,-15.55428894047332,592.90234375,37.870526,-122.257619
24.0,-15.530458411456081,611.704833984375,37.870526,-122.257619
36.0,-15.57636301941595,638.8956298828125,37.870526,-122.257619
38.0,-15.57636301941595,646.0914306640625,37.870526,-122.257619
38.0,-15.596364293100514,660.3851928710938,37.870526,-122.257619
34.0,-15.544663716025,653.5035400390625,37.870526,-122.257619
