counts,altitude,co2,lat,long
28.5,-9.427327614372821,739.2422485351562,37.875579,-122.260349
25.5,-9.470717561405074,736.7362060546875,37.875579,-122.260349
25.5,-9.390323515216089,733.8355102539062,37.875579,-122.260349
33.5,-9.392096208308125,732.21435546875,37.875579,-122.260349
23.0,-9.343819051666607,732.5035400390625,37.875579,-122.260349
26.0,-9.302317132195725,732.9609375,37.875579,-122.260349
27.5,-9.346491698497509,733.2189331054688,37.875579,-122.260349
27.5,-9.41552442120932,734.7786865234375,37.875579,-122.260349
28.0,-9.369581255079005,735.8299560546875,37.875579,-122.260349
31.5,-9.369581255079005,736.055908203125,37.875579,-122.260349
25.0,-9.335002380612245,733.8770751953125,37.875579,-122.260349
25.0,-9.3405121987889,730.1207885742188,37.875579,-122.260349
27.5,-9.352024566998928,746.8749389648438,37.875579,-122.260349
25.5,-9.33815063246307,788.478515625,37.875579,-122.260349
23.5,-9.343770020439273,896.0074462890625,37.875579,-122.260349
25.0,-9.276571520116015,1118.4312744140625,37.875579,-122.260349
25.0,-9.328391091438036,1315.6680908203125,37.875579,-122.260349
27.5,-9.328587534665346,1287.365234375,37.875579,-122.260349
29.5,-9.268810271952894,1273.125244140625,37.875579,-122.260349
24.5,-9.166987446238394,1232.9351806640625,37.875579,-122.260349
26.5,-9.19092963619682,1179.521240234375,37.875579,-122.260349
26.5,-9.204722271512985,1097.0506591796875,37.875579,-122.260349
30.5,-9.2125807703762,926.5958251953124,37.875579,-122.260349
27.5,-9.25859481005714,846.5283813476562,37.875579,-122.260349
27.5,-9.258410342506103,828.2284545898438,37.875579,-122.260349
27.5,-9.3084283062338,814.54248046875,37.875579,-122.260349
31.5,-9.338420196845803,820.9129028320312,37.875579,-122.260349
33.5,-9.30634810544639,807.3273315429688,37.875579,-122.260349
25.5,-9.295760839705935,800.2584838867188,37.875579,-122.260349
32.5,-9.268314867226614,794.7528076171875,37.875579,-122.260349
32.5,-9.240899801921948,780.7568969726562,37.875579,-122.260349
25.5,-9.238881689881275,772.3289184570312,37.875579,-122.260349
27.5,-9.18669041199037,766.5535888671875,37.875579,-122.260349
29.5,-9.18669041199037,761.8504028320312,37.875579,-122.260349
23.5,-9.14638852595401,754.7921752929688,37.875579,-122.260349
23.5,-9.158992435655648,749.3363037109375,37.875579,-122.260349
26.0,-9.147502074945812,735.671630859375,37.875579,-122.260349
31.0,-9.178827246113649,725.3250732421875,37.875579,-122.260349
30.5,-9.193352167250445,711.8951416015625,37.875579,-122.260349
30.5,-9.173101385273824,695.134521484375,37.875579,-122.260349
29.5,-9.17232027029275,679.5352172851562,37.875579,-122.260349
28.0,-9.173557398257557,662.2501831054688,37.875579,-122.260349
26.0,-9.182185696323593,641.2510375976562,37.875579,-122.260349
24.0,-9.117225618616196,639.5686645507812,37.875579,-122.260349
24.0,-9.112470678711965,642.1728515625,37.875579,-122.260349
25.0,-9.146495865342416,646.7791748046875,37.875579,-122.260349
21.0,-9.094883665608442,649.286376953125,37.875579,-122.260349
33.5,-9.130894243461363,651.39453125,37.875579,-122.260349
29.0,-9.138870528756648,655.5028076171875,37.875579,-122.260349
29.0,-9.140789079261893,651.6685791015625,37.875579,-122.260349
25.5,-9.122581981520085,652.5451049804688,37.875579,-122.260349
28.5,-9.08619869671282,653.0457763671875,37.875579,-122.260349
24.0,-9.079933926678144,648.0390625,37.875579,-122.260349
24.0,-9.028930040926078,649.6604614257812,37.875579,-122.260349
29.0,-8.98394887132823,647.0439453125,37.875579,-122.260349
31.0,-8.97634290353404,647.760986328125,37.875579,-122.260349
26.5,-9.008202573390605,648.5706176757812,37.875579,-122.260349
24.0,-9.082234451585059,649.7401123046875,37.875579,-122.260349
24.0,-9.082234451585059,645.9364013671875,37.875579,-122.260349
30.5,-9.093347237844917,646.16943359375,37.875579,-122.260349
27.0,-9.118600964645417,646.7655639648438,37.875579,-122.260349
35.0,-9.128375698889378,645.5013427734375,37.875579,-122.260349
35.0,-9.133310450877268,643.93505859375,37.875579,-122.260349
25.5,-9.10609228254117,641.4903564453125,37.875579,-122.260349
31.5,-9.098964206771718,639.7625732421875,37.875579,-122.260349
26.5,-9.064902975633423,637.2592163085938,37.875579,-122.260349
32.0,-9.018895876227184,637.1204833984375,37.875579,-122.260349
32.0,-9.094856397924055,637.020751953125,37.875579,-122.260349
31.5,-9.082525192802116,633.5847778320312,37.875579,-122.260349
32.5,-9.044104696572049,636.03564453125,37.875579,-122.260349
28.0,-9.112780299405884,635.0950927734375,37.875579,-122.260349
28.5,-9.18691573146915,637.339599609375,37.875579,-122.260349
28.5,-9.213487289748791,639.7573852539062,37.875579,-122.260349
28.0,-9.154476238499718,642.0653686523438,37.875579,-122.260349
27.0,-9.240705111748134,642.8883666992188,37.875579,-122.260349
