counts,altitude,co2,lat,long
31.0,-21.830461533828093,511.1773071289063,37.867951,-122.257303
25.0,-21.841908215573355,523.51953125,37.867951,-122.257303
25.0,-21.849245034270986,515.0076293945312,37.867951,-122.257303
38.0,-21.84496767891831,480.1490478515625,37.867951,-122.257303
31.5,-21.84496767891831,477.4666442871094,37.867951,-122.257303
27.5,-21.8582834433127,493.8977355957031,37.867951,-122.257303
27.5,-21.827004146589395,480.5361633300781,37.867951,-122.257303
25.5,-21.76377637848595,468.1277160644531,37.867951,-122.257303
27.0,-21.734943066403673,468.0608215332031,37.867951,-122.257303
25.5,-21.73201710512231,474.9342041015625,37.867951,-122.257303
33.5,-21.67042797369833,493.4103393554688,37.867951,-122.257303
33.5,-21.71022618762168,544.1600341796875,37.867951,-122.257303
31.5,-21.76369816216819,556.1741333007812,37.867951,-122.257303
35.0,-21.77477589277428,616.8733520507812,37.867951,-122.257303
20.0,-21.740430223341534,698.403076171875,37.867951,-122.257303
20.0,-21.626286936590596,773.2369384765625,37.867951,-122.257303
34.5,-21.637487230367277,790.582763671875,37.867951,-122.257303
30.5,-21.743201618523564,709.9757080078125,37.867951,-122.257303
30.0,-21.756315354672232,668.5176391601562,37.867951,-122.257303
28.0,-21.730316834948283,655.7178344726562,37.867951,-122.257303
28.0,-21.708642744917093,617.5481567382812,37.867951,-122.257303
30.5,-21.707841441114198,469.6524353027344,37.867951,-122.257303
30.5,-21.7828405376047,411.0608520507813,37.867951,-122.257303
27.5,-21.747404189115265,466.9884338378906,37.867951,-122.257303
22.0,-21.797177966646608,469.4750061035156,37.867951,-122.257303
22.0,-21.781739589258443,466.6637878417969,37.867951,-122.257303
30.5,-21.78390125953633,459.1673889160156,37.867951,-122.257303
31.5,-21.715324242504842,493.6408386230469,37.867951,-122.257303
32.5,-21.715324242504842,503.2315368652344,37.867951,-122.257303
32.5,-21.68154868057995,511.0900573730469,37.867951,-122.257303
31.5,-21.64935671344997,543.2703247070312,37.867951,-122.257303
23.0,-21.561167954692003,548.3062744140625,37.867951,-122.257303
