counts,altitude,co2,lat,long
41.5,-17.01388062836618,432.44921875,37.87197,-122.258407
36.5,-15.668459172326074,369.9888305664063,37.87197,-122.258407
36.5,-14.95330911547051,362.7301330566406,37.87197,-122.258407
34.0,-14.531500770620582,418.6466674804688,37.87197,-122.258407
42.0,-14.351542441168469,373.7766723632813,37.87197,-122.258407
39.0,-14.165796015694426,446.2301330566406,37.87197,-122.258407
39.0,-14.075143375498484,449.9438171386719,37.87197,-122.258407
39.0,-14.010501644618259,2777.49609375,37.87197,-122.258407
33.0,-13.995318109678266,12181.28125,37.87197,-122.258407
38.5,-14.159865859834355,40000.0,37.87197,-122.258407
47.0,-14.12875845672123,40000.0,37.87197,-122.258407
40.5,-14.015183534732984,40000.0,37.87197,-122.258407
40.5,-13.919591809300144,40000.0,37.87197,-122.258407
36.0,-13.93936906480404,40000.0,37.87197,-122.258407
39.0,-13.957450274474894,40000.0,37.87197,-122.258407
41.5,-13.955167427367655,40000.0,37.87197,-122.258407
41.5,-13.955167427367655,0.0,37.87197,-122.258407
35.5,-13.96747397245349,0.0,37.87197,-122.258407
42.0,-13.940994200031625,0.0,37.87197,-122.258407
37.0,-13.914102141507456,40000.0,37.87197,-122.258407
37.0,-13.92324936580799,11001.1953125,37.87197,-122.258407
37.0,-13.86406588776272,65.85482025146484,37.87197,-122.258407
35.0,-13.808920754007474,0.0,37.87197,-122.258407
43.0,-13.830844181986109,0.0,37.87197,-122.258407
34.0,-13.8419863371564,1412.2662353515625,37.87197,-122.258407
34.0,-13.842199447462562,8899.607421875,37.87197,-122.258407
41.0,-13.887914541093494,40000.0,37.87197,-122.258407
39.0,-13.80563870266242,40000.0,37.87197,-122.258407
46.5,-13.760042988062438,40000.0,37.87197,-122.258407
47.0,-13.78882229640179,0.0,37.87197,-122.258407
47.0,-13.772868389013453,0.0,37.87197,-122.258407
40.0,-13.719566303711005,0.0,37.87197,-122.258407
42.0,-13.678032700168302,0.0,37.87197,-122.258407
44.5,-13.591419776500729,0.0,37.87197,-122.258407
36.5,-13.599576840559408,0.0,37.87197,-122.258407
36.5,-13.578722527356092,0.0,37.87197,-122.258407
41.0,-13.62137539075728,0.0,37.87197,-122.258407
38.5,-13.697864710149005,0.0,37.87197,-122.258407
41.5,-13.62975218280441,0.0,37.87197,-122.258407
41.5,-13.534738091710167,0.0,37.87197,-122.258407
38.0,-13.558139856519205,0.0,37.87197,-122.258407
43.5,-13.558139856519205,0.0,37.87197,-122.258407
48.0,-13.587901885525028,0.0,37.87197,-122.258407
44.0,-13.69155342035701,0.0,37.87197,-122.258407
44.0,-13.736513054676593,0.0,37.87197,-122.258407
43.5,-13.730080957073284,0.0,37.87197,-122.258407
40.5,-13.729771682098473,0.0,37.87197,-122.258407
37.0,-13.724917215095402,0.0,37.87197,-122.258407
37.0,-13.786997989118518,0.0,37.87197,-122.258407
38.5,-13.713402683774902,0.0,37.87197,-122.258407
48.5,-13.813548376600195,0.0,37.87197,-122.258407
42.0,-13.896000788672652,40000.0,37.87197,-122.258407
39.0,-13.853908815537423,40000.0,37.87197,-122.258407
39.0,-13.783169821047693,40000.0,37.87197,-122.258407
48.0,-13.808654193044973,40000.0,37.87197,-122.258407
41.5,-13.675670754257723,40000.0,37.87197,-122.258407
44.5,-13.558032560817551,40000.0,37.87197,-122.258407
37.0,-13.409247530897133,40000.0,37.87197,-122.258407
37.0,-13.307893735778848,40000.0,37.87197,-122.258407
29.5,-13.314976881053,1474.2802734375,37.87197,-122.258407
37.5,-13.188636964860379,815.0590209960938,37.87197,-122.258407
42.0,-13.278213916856359,706.8463134765625,37.87197,-122.258407
42.0,-13.375503221678954,1010.0858154296876,37.87197,-122.258407
45.0,-13.436346800463681,1254.118896484375,37.87197,-122.258407
29.5,-13.50541679760569,828.208984375,37.87197,-122.258407
45.5,-13.50541679760569,101.28751373291016,37.87197,-122.258407
38.0,-13.49326544808929,0.0,37.87197,-122.258407
38.0,-13.520119998298085,153.8851776123047,37.87197,-122.258407
38.5,-13.52372544117867,530.703125,37.87197,-122.258407
35.0,-13.58084861465828,618.699951171875,37.87197,-122.258407
40.0,-13.601010112460514,338.3064270019531,37.87197,-122.258407
40.0,-13.589947275078543,158.6153564453125,37.87197,-122.258407
40.0,-13.571092940957541,218.2645721435547,37.87197,-122.258407
36.5,-13.508886902272579,465.11077880859375,37.87197,-122.258407
38.0,-13.560075933897778,992.0475463867188,37.87197,-122.258407
43.0,-13.600033387693784,2202.995361328125,37.87197,-122.258407
43.0,-13.683616205385647,4888.86669921875,37.87197,-122.258407
41.5,-13.708047456810135,11640.88671875,37.87197,-122.258407
39.5,-13.78648425557806,17217.70703125,37.87197,-122.258407
42.5,-13.738676079285497,25836.67578125,37.87197,-122.258407
39.5,-13.860256393755165,14139.421875,37.87197,-122.258407
39.5,-13.860251557376458,31587.189453125,37.87197,-122.258407
39.0,-13.835680524392657,6011.31005859375,37.87197,-122.258407
49.5,-13.78965333420571,450.3547058105469,37.87197,-122.258407
38.5,-13.69200255493324,898.7363891601562,37.87197,-122.258407
38.5,-13.742187827827621,756.7647705078125,37.87197,-122.258407
53.5,-13.720879614272462,724.8951416015625,37.87197,-122.258407
47.5,-13.714459381134077,587.5927124023438,37.87197,-122.258407
